t,ref,angle,err,u,pwm,state,P,I,D,gz
7.40999894333072e-07,0.0,-0.0057289649533345255,0.0057289649533345255,0.0,1500,idle,0.0,0.0,0.0,0.0
0.020000887000151124,0.0,-0.0057289649533345255,0.0057289649533345255,0.0,1500,idle,0.0,0.0,0.0,0.0
0.04000079300021753,0.0,-0.0057289649533345255,0.0057289649533345255,0.0,1500,idle,0.0,0.0,0.0,0.0
0.06000043900030505,0.0,-0.0057289649533345255,0.0057289649533345255,0.0,1500,idle,0.0,0.0,0.0,0.0
0.08000071600008596,0.0,-0.0057289649533345255,0.0057289649533345255,0.0,1500,idle,0.0,0.0,0.0,0.0
0.10000050999997256,0.0,-0.0057289649533345255,0.0057289649533345255,0.0,1500,idle,0.0,0.0,0.0,0.0
0.12000028600004953,0.0,-0.0057289649533345255,0.0057289649533345255,0.0,1500,idle,0.0,0.0,0.0,0.0
0.14000093300001026,0.0,-0.0057289649533345255,0.0057289649533345255,0.0,1500,idle,0.0,0.0,0.0,0.0
0.16000041300003431,0.0,-0.0057289649533345255,0.0057289649533345255,0.0,1500,idle,0.0,0.0,0.0,0.0
0.18000052300021707,0.0,-0.0057289649533345255,0.0057289649533345255,0.0,1500,idle,0.0,0.0,0.0,0.0
0.2000003729999662,0.0,-0.0057289649533345255,0.0057289649533345255,0.0,1500,idle,0.0,0.0,0.0,0.0
0.22000040900002205,0.0,-0.0057289649533345255,0.0057289649533345255,0.0,1500,idle,0.0,0.0,0.0,0.0
0.24000040800001443,0.0,-0.0057289649533345255,0.0057289649533345255,0.0,1500,idle,0.0,0.0,0.0,0.0
0.26000031400008083,0.0,-0.0057289649533345255,0.0057289649533345255,0.0,1500,idle,0.0,0.0,0.0,0.0
0.2800009229999887,0.0,-0.0057289649533345255,0.0057289649533345255,0.0,1500,idle,0.0,0.0,0.0,0.0
0.30000032999987525,0.0,-0.0057289649533345255,0.0057289649533345255,0.0,1500,idle,0.0,0.0,0.0,0.0
0.32000036499994167,0.0,-0.0015921054205989549,0.0015921054205989549,0.0,1500,idle,0.0,0.0,0.0,0.0
0.3400004190002619,0.0,-0.0015921054205989549,0.0015921054205989549,0.0,1500,idle,0.0,0.0,0.0,0.0
0.36000049199992645,0.0,-0.0015921054205989549,0.0015921054205989549,0.0,1500,idle,0.0,0.0,0.0,0.0
0.3800002500001938,0.0,0.0021331929772259173,-0.0021331929772259173,0.0,1500,idle,0.0,0.0,0.0,0.0
0.4000002860002496,0.0,0.0021331929772259173,-0.0021331929772259173,0.0,1500,idle,0.0,0.0,0.0,0.0
0.4200002659999882,0.0,0.0021331929772259173,-0.0021331929772259173,0.0,1500,idle,0.0,0.0,0.0,0.0
0.4400002460001815,0.0,0.0021331929772259173,-0.0021331929772259173,0.0,1500,idle,0.0,0.0,0.0,0.0
0.4600002450001739,0.0,0.0021331929772259173,-0.0021331929772259173,0.0,1500,idle,0.0,0.0,0.0,0.0
0.48000024300017685,0.0,0.005651390332360506,-0.005651390332360506,0.0,1500,idle,0.0,0.0,0.0,0.0
0.5000003899999683,0.0,0.005651390332360506,-0.005651390332360506,0.0,1500,idle,0.0,0.0,0.0,0.0
0.5200002589999713,0.0,0.005651390332360506,-0.005651390332360506,0.0,1500,idle,0.0,0.0,0.0,0.0
0.5400004240000271,0.0,0.005651390332360506,-0.005651390332360506,0.0,1500,idle,0.0,0.0,0.0,0.0
0.5600003680001464,0.0,0.005651390332360506,-0.005651390332360506,0.0,1500,idle,0.0,0.0,0.0,0.0
0.5800003290000859,0.0,0.005651390332360506,-0.005651390332360506,0.0,1500,idle,0.0,0.0,0.0,0.0
0.6000006429999303,0.0,0.005651390332360506,-0.005651390332360506,0.0,1500,idle,0.0,0.0,0.0,0.0
0.6200003819999438,0.0,0.00978859698940937,-0.00978859698940937,0.0,1500,idle,0.0,0.0,0.0,0.0
0.6400003620001371,0.0,0.00978859698940937,-0.00978859698940937,0.0,1500,idle,0.0,0.0,0.0,0.0
0.6600008610002988,0.0,0.00978859698940937,-0.00978859698940937,0.0,1500,idle,0.0,0.0,0.0,0.0
0.6800004890001219,0.0,0.00978859698940937,-0.00978859698940937,0.0,1500,idle,0.0,0.0,0.0,0.0
0.7000003769999239,0.0,0.00978859698940937,-0.00978859698940937,0.0,1500,idle,0.0,0.0,0.0,0.0
0.7200002829999903,0.0,0.013513464070598502,-0.013513464070598502,0.0,1500,idle,0.0,0.0,0.0,0.0
0.7400006329999087,0.0,0.013513464070598502,-0.013513464070598502,0.0,1500,idle,0.0,0.0,0.0,0.0
0.7600003729999116,0.0,0.013513464070598502,-0.013513464070598502,0.0,1500,idle,0.0,0.0,0.0,0.0
0.780000260000179,0.0,0.013513464070598502,-0.013513464070598502,0.0,1500,idle,0.0,0.0,0.0,0.0
0.8000003880001714,0.0,0.013513464070598502,-0.013513464070598502,0.0,1500,idle,0.0,0.0,0.0,0.0
0.8200003870001638,0.0,0.015916839101436153,-0.015916839101436153,0.0,1500,idle,0.0,0.0,0.0,0.0
0.8400003860001561,0.0,0.015916839101436153,-0.015916839101436153,0.0,1500,idle,0.0,0.0,0.0,0.0
0.8600003659998947,0.0,0.015916839101436153,-0.015916839101436153,0.0,1500,idle,0.0,0.0,0.0,0.0
0.8800004760000775,0.0,0.015916839101436153,-0.015916839101436153,0.0,1500,idle,0.0,0.0,0.0,0.0
0.9000003260002813,0.0,0.015916839101436153,-0.015916839101436153,0.0,1500,idle,0.0,0.0,0.0,0.0
0.9200003250002737,0.0,0.015916839101436153,-0.015916839101436153,0.0,1500,idle,0.0,0.0,0.0,0.0
0.9400002490001498,0.0,0.015916839101436153,-0.015916839101436153,0.0,1500,idle,0.0,0.0,0.0,0.0
0.9600003030000153,0.0,0.015916839101436153,-0.015916839101436153,0.0,1500,idle,0.0,0.0,0.0,0.0
0.9800003390000711,0.0,0.019435520028963538,-0.019435520028963538,0.0,1500,idle,0.0,0.0,0.0,0.0
1.0000003929999366,0.0,0.019435520028963538,-0.019435520028963538,0.0,1500,idle,0.0,0.0,0.0,0.0
1.0200002810001934,0.0,0.019435520028963538,-0.019435520028963538,0.0,1500,idle,0.0,0.0,0.0,0.0
1.0400003170002492,0.0,0.019435520028963538,-0.019435520028963538,0.0,1500,idle,0.0,0.0,0.0,0.0
1.0600004080001781,0.0,0.019435520028963538,-0.019435520028963538,0.0,1500,idle,0.0,0.0,0.0,0.0
1.0800004810002974,0.0,0.019435520028963538,-0.019435520028963538,0.0,1500,idle,0.0,0.0,0.0,0.0
1.1000002939999831,0.0,0.019435520028963538,-0.019435520028963538,0.0,1500,idle,0.0,0.0,0.0,0.0
1.120000330000039,0.0,0.023572875841722407,-0.023572875841722407,0.0,1500,idle,0.0,0.0,0.0,0.0
1.1400008470000103,0.0,0.023572875841722407,-0.023572875841722407,0.0,1500,idle,0.0,0.0,0.0,0.0
1.16000066100014,0.0,0.023572875841722407,-0.023572875841722407,0.0,1500,idle,0.0,0.0,0.0,0.0
1.1800003450002805,0.0,0.023572875841722407,-0.023572875841722407,0.0,1500,idle,0.0,0.0,0.0,0.0
1.2000007510000614,0.0,0.023572875841722407,-0.023572875841722407,0.0,1500,idle,0.0,0.0,0.0,0.0
1.2200002690001384,0.0,0.023572875841722407,-0.023572875841722407,0.0,1500,idle,0.0,0.0,0.0,0.0
1.2400005640001837,0.0,0.023572875841722407,-0.023572875841722407,0.0,1500,idle,0.0,0.0,0.0,0.0
1.2600003780003135,0.0,0.023572875841722407,-0.023572875841722407,0.0,1500,idle,0.0,0.0,0.0,0.0
1.2800003950001155,0.0,0.023572875841722407,-0.023572875841722407,0.0,1500,idle,0.0,0.0,0.0,0.0
1.300000412999907,0.0,0.023572875841722407,-0.023572875841722407,0.0,1500,idle,0.0,0.0,0.0,0.0
1.3200003930001003,0.0,0.023572875841722407,-0.023572875841722407,0.0,1500,idle,0.0,0.0,0.0,0.0
1.3400003920000927,0.0,0.023572875841722407,-0.023572875841722407,0.0,1500,idle,0.0,0.0,0.0,0.0
1.360000391000085,0.0,0.023572875841722407,-0.023572875841722407,0.0,1500,idle,0.0,0.0,0.0,0.0
1.3800003720002678,0.0,0.023572875841722407,-0.023572875841722407,0.0,1500,idle,0.0,0.0,0.0,0.0
