t,ref,angle,err,u,pwm,phase,P,I,D,FF,gz
1.6479989426443353e-06,0.0,-0.0003525533713570894,0.0003525533713570894,0.0,1500,idle,1.8459651357562438e-05,0.0,0.0,0.0,0.0
0.020001611999759916,0.0,-0.0003525533713570894,0.0003525533713570894,0.0,1500,idle,1.8459651357562438e-05,0.0,0.0,0.0,0.0
0.04000089100009063,0.0,0.003645310301614302,-0.003645310301614302,0.0,1500,idle,-0.00019086800106011138,0.0,-0.001046638262088369,0.0,0.0
0.060000744999342714,0.0,0.003645310301614302,-0.003645310301614302,0.0,1500,idle,-0.00019086800106011138,0.0,-0.0007326467834618582,0.0,0.0
0.08000078299846791,0.0,-0.003158265785035752,0.003158265785035752,0.0,1500,idle,0.00016536640980587198,0.0,0.001268319305906616,0.0,0.0
0.1000008209994121,0.0,-0.003158265785035752,0.003158265785035752,0.0,1500,idle,0.00016536640980587198,0.0,0.0008878235141346311,0.0,0.0
0.12000089699904493,0.0,-0.003158265785035752,0.003158265785035752,0.0,1500,idle,0.00016536640980587198,0.0,0.0006214764598942418,0.0,0.0
0.14000128699990455,0.0,3.7469827294245306e-06,-3.7469827294245306e-06,0.0,1500,idle,-1.9619155693146563e-07,0.0,-0.00039277948488804806,0.0,0.0
0.16000088100008725,0.0,3.7469827294245306e-06,-3.7469827294245306e-06,0.0,1500,idle,-1.9619155693146563e-07,0.0,-0.0002749456394216336,0.0,0.0
0.18000079000012192,0.0,3.7469827294245306e-06,-3.7469827294245306e-06,0.0,1500,idle,-1.9619155693146563e-07,0.0,-0.00019246194759514352,0.0,0.0
0.20000071699905675,0.0,3.7469827294245306e-06,-3.7469827294245306e-06,0.0,1500,idle,-1.9619155693146563e-07,0.0,-0.00013472336331660044,0.0,0.0
0.220000995999726,0.0,3.7469827294245306e-06,-3.7469827294245306e-06,0.0,1500,idle,-1.9619155693146563e-07,0.0,-9.43063543216203e-05,0.0,0.0
0.24000094199982414,0.0,3.7469827294245306e-06,-3.7469827294245306e-06,0.0,1500,idle,-1.9619155693146563e-07,0.0,-6.601444802513421e-05,0.0,0.0
0.26000073999966844,0.0,3.7469827294245306e-06,-3.7469827294245306e-06,0.0,1500,idle,-1.9619155693146563e-07,0.0,-4.6210113617593943e-05,0.0,0.0
0.2800010929986456,0.0,0.0040021583268678995,-0.0040021583268678995,0.0,1500,idle,-0.00020955251996985686,0.0,-0.0010791287215969425,0.0,0.0
0.3000007430000551,0.0,0.0040021583268678995,-0.0040021583268678995,0.0,1500,idle,-0.00020955251996985686,0.0,-0.0007553901051178597,0.0,0.0
0.32000102199890534,0.0,0.0040021583268678995,-0.0040021583268678995,0.0,1500,idle,-0.00020955251996985686,0.0,-0.0005287730735825018,0.0,0.0
0.34000087499953224,0.0,0.0040021583268678995,-0.0040021583268678995,0.0,1500,idle,-0.00020955251996985686,0.0,-0.00037014115150775127,0.0,0.0
0.36000074699950346,0.0,0.0040021583268678995,-0.0040021583268678995,0.0,1500,idle,-0.00020955251996985686,0.0,-0.0002590988060554259,0.0,0.0
0.38000104499951703,0.0,0.003934024999715291,-0.003934024999715291,0.0,1500,idle,-0.00020598506730240242,0.0,-0.00016353190090152592,0.0,0.0
