t,ref,angle,err,u,pwm,phase,P,I,D,FF,gz
1.7780002963263541e-06,0.0,0.002387482278656705,-0.002387482278656705,-0.0001252582963463022,1500,idle,-0.00012500827978672874,-2.500165595734575e-07,0.0,0.0,0.001953125
0.020001507000415586,0.0,6.92435342872399,-6.92435342872399,-4.8936997821858235,1550,down,-0.36255829770897635,-0.0007253666119775261,-4.53041611786487,0.0,0.009765625
0.040000754001084715,0.0,6.92435342872399,-6.92435342872399,-3.5353000634217806,1600,down,-0.36255829770897635,-0.0014504832073954786,-3.171291282505409,0.0,0.009765625
0.0600007610009925,0.0,6.927484550076521,-6.927484550076521,-2.586851382419525,1650,down,-0.3627222428396199,-0.0021759276930747185,-2.2219532118868304,0.0,0.009765625
0.08000076700045611,0.0,6.927484550076521,-6.927484550076521,-1.920990863339155,1700,down,-0.3627222428396199,-0.0029013721787539584,-1.5553672483207812,0.0,-0.001953125
0.10000088400011009,0.0,6.927484550076521,-6.927484550076521,-1.4551061333286,1750,down,-0.3627222428396199,-0.003626816664433198,-1.088757073824547,0.0,-0.001953125
0.12000076100048318,0.0,6.897728421147313,-6.897728421147313,-1.1081679715026445,1800,down,-0.36116421557223205,-0.0043491450955776625,-0.7426546108348347,0.0,-0.01953125
0.14000086000123702,0.0,6.897728421147313,-6.897728421147313,-0.8860939166833384,1850,down,-0.36116421557223205,-0.005071473526722127,-0.5198582275843843,0.0,-0.01953125
0.16000105200146209,0.0,6.83253336835412,-6.83253336835412,-0.6847682823754677,1800,down,-0.3577506105904738,-0.005786974747903074,-0.32123069703709084,0.0,-0.01953125
0.18000085499988927,0.0,6.83253336835412,-6.83253336835412,-0.5891145744855214,1768.866353559209,down,-0.3577506105904738,-0.006502475969084022,-0.22486148792596355,0.0,-0.02734375
0.20000076900032582,0.0,6.83253336835412,-6.83253336835412,-0.5223716293289132,1747.5654136156106,down,-0.3577506105904738,-0.007217977190264969,-0.15740304154817447,0.0,-0.02734375
0.22000073800154496,0.0,6.7440892559962435,-6.7440892559962435,-0.41333949717157964,1712.7679246292275,down,-0.3531196876965276,-0.007924216565658023,-0.05229559290939405,0.0,-0.033203125
0.2400006330008182,0.0,6.7440892559962435,-6.7440892559962435,-0.39835705867415444,1707.9862953215386,down,-0.3531196876965276,-0.00863045594105108,-0.03660691503657583,0.0,-0.033203125
0.26000075100091635,0.0,6.647998633938677,-6.647998633938677,-0.32014870267680584,1683.0261817053636,down,-0.3480883944909455,-0.00932663273003297,0.03726632454417264,0.0,-0.033203125
0.28000099800010503,0.0,6.647998633938677,-6.647998633938677,-0.33202477682903947,1686.8164181369275,down,-0.3480883944909455,-0.010022809519014861,0.026086427180920843,0.0,-0.0390625
0.3000006710008165,0.0,6.647998633938677,-6.647998633938677,-0.34054688177229764,1689.5362388634992,down,-0.3480883944909455,-0.010718986307996751,0.01826049902664459,0.0,-0.0390625
0.320001066000259,0.0,6.534841557838632,-6.534841557838632,-0.266723334718013,1665.9755323568127,down,-0.3421635038413188,-0.011403313315679389,0.08684348243898515,0.0,-0.041015625
0.34000070200090704,0.0,6.534841557838632,-6.534841557838632,-0.2934607064573912,1674.5087361034227,down,-0.3421635038413188,-0.012087640323362027,0.060790437707289605,0.0,-0.041015625
0.360001283001111,0.0,6.422371170354722,-6.422371170354722,-0.23286975471600915,1655.17119831362,down,-0.3362745681235546,-0.012760189459609135,0.11616500286715462,0.0,-0.041015625
0.38000080799974967,0.0,6.422371170354722,-6.422371170354722,-0.26839180471240265,1666.508022780554,down,-0.3362745681235546,-0.013432738595856246,0.08131550200700824,0.0,-0.041015625
0.40000068500012276,0.0,6.422371170354722,-6.422371170354722,-0.2934590044507522,1674.5081929098146,down,-0.3362745681235546,-0.014105287732103355,0.05692085140490576,0.0,-0.041015625
0.42000100600125734,0.0,6.310639152845582,-6.310639152845582,-0.23221739924902507,1654.9629997603272,down,-0.33042429336726326,-0.014766136318837882,0.11297303043707609,0.0,-0.052734375
0.44000103100006527,0.0,6.310639152845582,-6.310639152845582,-0.26677015696688244,1665.9904756277285,down,-0.33042429336726326,-0.015426984905572408,0.07908112130595327,0.0,-0.052734375
0.4600012410010095,0.0,6.146265997690705,-6.146265997690705,-0.17494959207541105,1636.6860400240673,down,-0.32181773508923095,-0.016070620375750872,0.16293876338957075,0.0,-0.052734375
0.4800008960010018,0.0,6.146265997690705,-6.146265997690705,-0.22447485656246075,1652.4919754986577,down,-0.32181773508923095,-0.016714255845929334,0.11405713437269953,0.0,-0.0703125
0.5000012170003174,0.0,6.146265997690705,-6.146265997690705,-0.2593356323444491,1663.6177550035477,down,-0.32181773508923095,-0.017357891316107796,0.07983999406088967,0.0,-0.0703125
0.520000816000902,0.0,5.931266640848008,-5.931266640848008,-0.13193466135659757,1622.9578706457226,down,-0.3105603950895052,-0.01797901210628681,0.1966047458391945,0.0,-0.0859375
0.5400006560012116,0.0,5.931266640848008,-5.931266640848008,-0.19153720589853493,1641.9799593293196,down,-0.3105603950895052,-0.018600132896465817,0.13762332208743613,0.0,-0.0859375
0.5600009030004003,0.0,5.6627626600346375,-5.6627626600346375,-0.043622925587672445,1600.0,down,-0.2965015595297902,-0.019193136015525396,0.27207176995764315,0.0,-0.0859375
0.5800010200000543,0.0,5.6627626600346375,-5.6627626600346375,-0.12583745969402496,1621.0119552214974,down,-0.2965015595297902,-0.01978613913458498,0.1904502389703502,0.0,-0.11328125
0.6000009150011465,0.0,5.6627626600346375,-5.6627626600346375,-0.1835655345041896,1639.4358088843157,down,-0.2965015595297902,-0.02037914225364456,0.13331516727924514,0.0,-0.11328125
0.6200010890006524,0.0,5.329135891372722,-5.329135891372722,0.01170871573705684,1600.0,down,-0.2790329027719707,-0.020937208059188504,0.31167882656821605,0.0,-0.130859375
0.6400008910004544,0.0,5.329135891372722,-5.329135891372722,-0.08235299803895191,1607.1339355443463,down,-0.2790329027719707,-0.021495273864732448,0.2181751785977512,0.0,-0.130859375
0.6600010640013352,0.0,4.9385734755166695,-4.9385734755166695,0.12774958587159907,1600.0,down,-0.2585831024982764,-0.022012440069728998,0.40834512843960447,0.0,-0.130859375
0.6800006630001008,0.0,4.9385734755166695,-4.9385734755166695,0.004728881134721197,1600.0,down,-0.2585831024982764,-0.02252960627472555,0.2858415899077231,0.0,-0.1484375
0.7000010770007066,0.0,4.9385734755166695,-4.9385734755166695,-0.08154076204259231,1606.874711290189,down,-0.2585831024982764,-0.0230467724797221,0.20008911293540615,0.0,-0.1484375
0.7200008430008893,0.0,4.516553226636162,-4.516553226636162,0.15626806727746334,1500,dwell,-0.23648617393912408,-0.023519744827600348,0.41627398604418775,0.0,-0.154296875
0.7400006640000356,0.0,4.516553226636162,-4.516553226636162,0.030912899116328774,1500,dwell,-0.23648617393912408,-0.023992717175478594,0.2913917902309314,0.0,-0.154296875
0.7600008930003241,0.0,4.083049586700412,-4.083049586700412,0.24949345246267143,1500,dwell,-0.21378797643034758,-0.02442029312833929,0.4877017220213583,0.0,-0.154296875
