t,ref,angle,err,u,pwm,rate
1.5370000028269715e-06,0.0,0.0055278593468699455,-0.0055278593468699455,-0.00019353756845718784,1500,0.0
0.020001930000034918,0.0,0.0055278593468699455,-0.0055278593468699455,-0.000194116444534328,1500,0.0
0.040001230000029864,0.0,0.0055278593468699455,-0.0055278593468699455,-0.00019469532061146814,1500,0.0
0.06000075199995081,0.0,0.0055278593468699455,-0.0055278593468699455,-0.00019527419668860827,1500,0.0
0.08000149700001202,0.0,0.0055278593468699455,-0.0055278593468699455,-0.00019585307276574843,1500,0.0
0.10000127800003611,0.0,0.0055278593468699455,-0.0055278593468699455,-0.00019643194884288857,1500,0.0
0.12000141199996506,0.0,0.0055278593468699455,-0.0055278593468699455,-0.0001970108249200287,1500,0.0
0.1400007669999468,0.0,0.003105326274038589,-0.003105326274038589,-0.00011277365720828715,1500,0.0
0.1600013449999551,0.0,0.003105326274038589,-0.003105326274038589,-0.00011309884621527112,1500,0.0
0.18000097799995274,0.0,0.007235789366234258,-0.007235789366234258,-0.0002580369374876416,1500,0.0
0.20000085300000592,0.0,0.007235789366234258,-0.007235789366234258,-0.00025879466757817114,1500,0.0
0.22000081900000623,0.0,0.007235789366234258,-0.007235789366234258,-0.0002595523976687006,1500,0.0
0.24000089699995897,0.0,0.009658127106632719,-0.009658127106632719,-0.00034511933270476734,1500,0.0
0.26000095599999895,0.0,0.009658127106632719,-0.009658127106632719,-0.00034613072941028846,1500,0.0
0.280000700999949,0.0,0.009658127106632719,-0.009658127106632719,-0.0003471421261158096,1500,0.0
0.3000008899999784,0.0,0.009658127106632719,-0.009658127106632719,-0.00034815352282133074,1500,0.0
0.32000080099999195,0.0,0.009658127106632719,-0.009658127106632719,-0.00034916491952685186,1500,0.0
0.34000091600000815,0.0,0.009658127106632719,-0.009658127106632719,-0.000350176316232373,1500,0.0
0.36000091999994766,0.0,0.009658127106632719,-0.009658127106632719,-0.0003511877129378941,1500,0.0
0.38000086800002464,0.0,0.009658127106632719,-0.009658127106632719,-0.0003521991096434152,1500,0.0
0.40000098300004083,0.0,0.009658127106632719,-0.009658127106632719,-0.0003532105063489364,1500,0.0
0.4200009679999539,0.0,0.009658127106632719,-0.009658127106632719,-0.0003542219030544575,1500,0.0
0.44000100899995687,0.0,0.013299178866816419,-0.013299178866816419,-0.00048271127271016416,1500,0.0
0.4600009380000074,0.0,0.013299178866816419,-0.013299178866816419,-0.0004841039594643897,1500,0.0
0.4800006640000447,0.0,0.015721167380604584,-0.015721167380604584,-0.0005702936242848569,1500,0.0
0.5000007610000239,0.0,0.015721167380604584,-0.015721167380604584,-0.0005719399410831491,1500,0.0
0.5200010419999899,0.0,0.015721167380604584,-0.015721167380604584,-0.0005735862578814411,1500,0.0
0.5400008420000404,0.0,0.013299178866816419,-0.013299178866816419,-0.0004904355966134916,1500,0.0
0.5600007900000037,0.0,0.013299178866816419,-0.013299178866816419,-0.0004918282833677171,1500,0.0
0.5800010350000093,0.0,0.013299178866816419,-0.013299178866816419,-0.0004932209701219427,1500,0.0
0.6000008539999726,0.0,0.013299178866816419,-0.013299178866816419,-0.0004946136568761683,1500,0.0
0.6200007649999861,0.0,0.013299178866816419,-0.013299178866816419,-0.0004960063436303939,1500,0.0
0.6400009169999521,0.0,0.013299178866816419,-0.013299178866816419,-0.0004973990303846194,1500,0.0
0.6600012909999577,0.0,0.013299178866816419,-0.013299178866816419,-0.000498791717138845,1500,0.0
0.6800010539999448,0.0,0.013299178866816419,-0.013299178866816419,-0.0005001844038930706,1500,0.0
0.7000011510000377,0.0,0.013299178866816419,-0.013299178866816419,-0.0005015770906472961,1500,0.0
0.7200007100000221,0.0,0.013299178866816419,-0.013299178866816419,-0.0005029697774015218,1500,0.0
0.7400009179999643,0.0,0.015721167380604584,-0.015721167380604584,-0.000589159442221989,1500,0.0
0.7600014399999964,0.0,0.015721167380604584,-0.015721167380604584,-0.000590805759020281,1500,0.0
0.780001054999957,0.0,0.015721167380604584,-0.015721167380604584,-0.0005924520758185731,1500,0.0
0.8000010219999467,0.0,0.015721167380604584,-0.015721167380604584,-0.0005940983926168653,1500,0.0
0.8200008029999708,0.0,0.015721167380604584,-0.015721167380604584,-0.0005957447094151573,1500,0.0
0.8400009549999368,0.0,0.015721167380604584,-0.015721167380604584,-0.0005973910262134494,1500,0.0
0.860000940999953,0.0,0.015721167380604584,-0.015721167380604584,-0.0005990373430117415,1500,0.0
0.8800008150000167,0.0,0.01159109495466737,-0.01159109495466737,-0.0004560844352800949,1500,0.0
0.9000008000000435,0.0,0.01159109495466737,-0.01159109495466737,-0.00045729825190531635,1500,0.0
0.9200013779999381,0.0,0.01159109495466737,-0.01159109495466737,-0.00045851206853053786,1500,0.0
0.940001307999978,0.0,0.01159109495466737,-0.01159109495466737,-0.0004597258851557593,1500,0.0
0.9600009409999757,0.0,0.01159109495466737,-0.01159109495466737,-0.0004609397017809808,1500,0.0
0.9800008339999522,0.0,0.007991676159406325,-0.007991676159406325,-0.0003361331698804437,1500,0.0
1.000001042000008,0.0,0.007991676159406325,-0.007991676159406325,-0.0003369700562508524,1500,0.0
1.0200010270000348,0.0,0.007991676159406325,-0.007991676159406325,-0.00033780694262126106,1500,0.0
1.040000735000035,0.0,0.007991676159406325,-0.007991676159406325,-0.0003386438289916697,1500,0.0
1.0600007389999746,0.0,0.007991676159406325,-0.007991676159406325,-0.00033948071536207835,1500,0.0
1.0800013529999433,0.0,0.007991676159406325,-0.007991676159406325,-0.000340317601732487,1500,0.0
1.100001376000023,0.0,0.007991676159406325,-0.007991676159406325,-0.00034115448810289565,1500,0.0
1.1200013430000126,0.0,0.007991676159406325,-0.007991676159406325,-0.00034199137447330435,1500,0.0
1.1400014580000288,0.0,0.007991676159406325,-0.007991676159406325,-0.000342828260843713,1500,0.0
1.1600013129999525,0.0,0.007991676159406325,-0.007991676159406325,-0.00034366514721412164,1500,0.0
1.1800003910000214,0.0,0.007991676159406325,-0.007991676159406325,-0.0003445020335845303,1500,0.0
1.2000007279999636,0.0,0.007991676159406325,-0.007991676159406325,-0.000345338919954939,1500,0.0
1.2200003619999507,0.0,0.007991676159406325,-0.007991676159406325,-0.00034617580632534764,1500,0.0
1.2400002550000409,0.0,0.0038619528918388824,-0.0038619528918388824,-0.00020242569265592337,1500,0.0
1.2600003510000306,0.0,0.0038619528918388824,-0.0038619528918388824,-0.00020283011541704038,1500,0.0
1.280000298999994,0.0,0.00026207656389942713,-0.00026207656389942713,-7.71981708363413e-05,1500,0.0
1.3000006370000392,0.0,0.00026207656389942713,-0.00026207656389942713,-7.722561542993545e-05,1500,0.0
1.320000825999955,0.0,0.00026207656389942713,-0.00026207656389942713,-7.72530600235296e-05,1500,0.0
1.3400002920000134,0.0,0.00026207656389942713,-0.00026207656389942713,-7.728050461712375e-05,1500,0.0
1.360000369999966,0.0,0.00026207656389942713,-0.00026207656389942713,-7.73079492107179e-05,1500,0.0
1.3800002629999426,0.0,0.00026207656389942713,-0.00026207656389942713,-7.733539380431207e-05,1500,0.0
1.4000003779999588,0.0,0.00026207656389942713,-0.00026207656389942713,-7.736283839790622e-05,1500,0.0
1.4200003449999485,0.0,0.00026207656389942713,-0.00026207656389942713,-7.739028299150037e-05,1500,0.0
1.4400006820000044,0.0,0.00026207656389942713,-0.00026207656389942713,-7.741772758509452e-05,1500,0.0
1.4600003159999915,0.0,0.00026207656389942713,-0.00026207656389942713,-7.744517217868867e-05,1500,0.0
1.4800004859999945,0.0,0.00026207656389942713,-0.00026207656389942713,-7.747261677228283e-05,1500,0.0
1.5000005639999472,0.0,0.00026207656389942713,-0.00026207656389942713,-7.750006136587698e-05,1500,0.0
1.520000309000011,0.0,0.00026207656389942713,-0.00026207656389942713,-7.752750595947113e-05,1500,0.0
1.5400004050000007,0.0,0.00026207656389942713,-0.00026207656389942713,-7.755495055306528e-05,1500,0.0
1.5600002789999508,0.0,0.00026207656389942713,-0.00026207656389942713,-7.758239514665943e-05,1500,0.0
1.580000616999996,0.0,0.00026207656389942713,-0.00026207656389942713,-7.760983974025359e-05,1500,0.0
1.600000786999999,0.0,0.00026207656389942713,-0.00026207656389942713,-7.763728433384774e-05,1500,0.0
1.6200004019999596,0.0,0.00026207656389942713,-0.00026207656389942713,-7.766472892744189e-05,1500,0.0
1.6400004429999626,0.0,-0.003867297546634063,0.003867297546634063,6.688260207545982e-05,1500,0.0
1.6600004289999788,0.0,-0.003867297546634063,0.003867297546634063,6.728758452751819e-05,1500,0.0
1.680000376999942,0.0,-0.003867297546634063,0.003867297546634063,6.769256697957657e-05,1500,0.0
1.7000008439999874,0.0,-0.003867297546634063,0.003867297546634063,6.809754943163495e-05,1500,0.0
1.7200007740000274,0.0,-0.003867297546634063,0.003867297546634063,6.850253188369333e-05,1500,0.0
1.7400004810000382,0.0,-0.002689995533387446,0.002689995533387446,0.0017855011347141997,1500,-0.001953125
1.760000319000028,0.0,-0.002689995533387446,0.002689995533387446,0.0024889078303877293,1500,-0.001953125
1.7800003969999807,0.0,-0.0002674212186946079,0.0002674212186946079,0.002685622038340994,1500,-0.001953125
1.8000006229999599,0.0,-0.0002674212186946079,0.0002674212186946079,-0.0024752874573744704,1500,0.00390625
1.8200004789999866,0.0,-0.0002674212186946079,0.0002674212186946079,-0.004539634453089935,1500,0.00390625
1.8400006120000398,0.0,0.0033740933353101354,-0.0033740933353101354,-0.00021941312477111093,1500,-0.001953125
1.860000412999966,0.0,0.0033740933353101354,-0.0033740933353101354,0.0015593085410010646,1500,-0.001953125
1.8800003979999929,0.0,0.0033740933353101354,-0.0033740933353101354,0.0022705852067732403,1500,-0.001953125
1.900000271999943,0.0,0.0033740933353101354,-0.0033740933353101354,0.0007970713725454158,1500,0.0
1.920000257999959,0.0,0.0033740933353101354,-0.0033740933353101354,0.00020745383831759123,1500,0.0
1.9400003729999753,0.0,0.009925497403429517,-0.009925497403429517,0.003257646619425595,1500,-0.00390625
1.960000339999965,0.0,0.009925497403429517,-0.009925497403429517,0.004568574951768067,1500,-0.00390625
1.980000288000042,0.0,0.009438290637888258,-0.009438290637888258,0.0051093803918770934,1500,-0.00390625
2.000000550999971,-60.0,0.009438290637888258,-60.00943829063789,-2.101008734570642,1900.0,0.0
2.02000074099999,-60.0,0.009438290637888258,-60.00943829063789,-2.107292908253306,1900.0,0.0
2.0400003190000007,-60.0,0.009438290637888258,-60.00943829063789,-2.1118192694359696,1900.0,-0.001953125
2.0600003780000407,-60.0,0.009438290637888258,-60.00943829063789,-2.117400318118634,1900.0,-0.001953125
2.0800002900000436,-60.0,0.0099676038041423,-60.00996760380414,-2.123421773745893,1900.0,-0.001953125
2.1000003860000334,-60.0,0.0099676038041423,-60.00996760380414,-2.1331091278581025,1900.0,0.001953125
2.12000027900001,-60.0,0.0099676038041423,-60.00996760380414,-2.1407546069703116,1900.0,0.001953125
2.1400002829999494,-60.0,0.011994222199973592,-60.011994222199974,-2.1423808531368804,1900.0,-0.00390625
2.160000545999992,-60.0,0.011994222199973592,-60.011994222199974,-2.1467737194760717,1900.0,-0.00390625
2.180000661000008,-60.0,-0.006979324728717984,-59.99302067527128,-2.1516372421807,1900.0,-0.00390625
2.2000004059999583,-60.0,-0.006979324728717984,-59.99302067527128,-2.148827982114703,1900.0,-0.013671875
2.220000390999985,-60.0,-0.006979324728717984,-59.99302067527128,-2.151473750748706,1900.0,-0.013671875
2.2400005060000012,-60.0,-0.05779621007891933,-59.94220378992108,-2.13167080290098,1900.0,-0.0390625
2.260000307000041,-60.0,-0.05779621007891933,-59.94220378992108,-2.1282254410751937,1900.0,-0.0390625
2.280000384999994,-60.0,-0.17192345666379083,-59.82807654333621,-2.1266178322706093,1900.0,-0.0390625
2.300000389000047,-60.0,-0.17192345666379083,-59.82807654333621,-2.1295696021390276,1900.0,-0.041015625
2.3200002439999707,-60.0,-0.17192345666379083,-59.82807654333621,-2.134509419001334,1900.0,-0.041015625
2.340000248000024,-60.0,-0.3039273466608279,-59.69607265333917,-2.1057400137343834,1900.0,-0.07421875
2.360000381999953,-60.0,-0.3039273466608279,-59.69607265333917,-2.0998261884982314,1900.0,-0.07421875
2.3800002560000166,-60.0,-0.5005593731551983,-59.4994406268448,-2.094327129457634,1900.0,-0.07421875
2.400000445000046,-60.0,-0.5005593731551983,-59.4994406268448,-2.1021270919744715,1900.0,-0.0703125
2.420000468000012,-60.0,-0.5005593731551983,-59.4994406268448,-2.1089855370925266,1900.0,-0.0703125
2.440000509000015,-60.0,-0.6767286216908985,-59.3232713783091,-2.123361959995078,1900.0,-0.0546875
2.460000308999952,-60.0,-0.6767286216908985,-59.3232713783091,-2.1349246148628587,1900.0,-0.0546875
2.480000423999968,-60.0,-0.806805580015407,-59.19319441998459,-2.1326742438643893,1900.0,-0.0546875
2.500000299000021,-60.0,-0.806805580015407,-59.19319441998459,-2.123043437427995,1900.0,-0.06640625
2.5200004140000374,-60.0,-0.806805580015407,-59.19319441998459,-2.1191911148534377,1900.0,-0.06640625
2.5400003620000007,-60.0,-0.9695733691505382,-59.03042663084946,-2.115484143150415,1900.0,-0.0625
2.56000042200003,-60.0,-0.9695733691505382,-59.03042663084946,-2.116274021538486,1900.0,-0.0625
2.5800007589999723,-60.0,-1.1418027733631106,-58.85819722663689,-2.1105780325491983,1900.0,-0.0625
2.600000669999986,-60.0,-1.1418027733631106,-58.85819722663689,-2.1194934755912898,1900.0,-0.052734375
2.6200006189999385,-60.0,-1.1418027733631106,-58.85819722663689,-2.1230596528081263,1900.0,-0.052734375
2.640000418999989,-60.0,-1.2632106128290275,-58.73678938717097,-2.092123190622035,1900.0,-0.083984375
2.660000330999992,-60.0,-1.2632106128290275,-58.73678938717097,-2.081443778976729,1900.0,-0.083984375
2.680000261000032,-60.0,-1.4572872562270334,-58.54271274377297,-2.070397461461578,1900.0,-0.083984375
2.7000002649999715,-60.0,-1.4572872562270334,-58.54271274377297,-2.082751255598329,1900.0,-0.068359375
2.720000528000014,-60.0,-1.4572872562270334,-58.54271274377297,-2.0876927732530297,1900.0,-0.068359375
2.740000476999967,-60.0,-1.6431931275017746,-58.356806872498225,-2.086695666209844,1900.0,-0.064453125
2.7600003510000306,-60.0,-1.6431931275017746,-58.356806872498225,-2.088892559034596,1900.0,-0.064453125
2.7800003180000203,-60.0,-1.8287321218095087,-58.17126787819049,-2.067474470981479,1900.0,-0.08203125
2.800000563000026,-60.0,-1.8287321218095087,-58.17126787819049,-2.0614978488334392,1900.0,-0.08203125
2.8200005109999893,-60.0,-1.8287321218095087,-58.17126787819049,-2.0591071999742234,1900.0,-0.08203125
2.840000293000003,-60.0,-2.017536081899067,-57.98246391810093,-2.0480448139418037,1900.0,-0.0859375
2.8600003159999687,-60.0,-2.017536081899067,-57.98246391810093,-2.046256060124329,1900.0,-0.0859375
2.8800002640000457,-60.0,-2.2612348247031946,-57.738765175296805,-2.038791680207533,1900.0,-0.083984375
2.9000002679999852,-60.0,-2.2612348247031946,-57.738765175296805,-2.0392086045967375,1900.0,-0.083984375
2.9200003280000146,-60.0,-2.2612348247031946,-57.738765175296805,-2.039375374352419,1900.0,-0.083984375
2.9400003690000176,-60.0,-2.5106883856941806,-57.48931161430582,-2.006125135314458,1900.0,-0.111328125
2.960000280000031,-60.0,-2.5106883856941806,-57.48931161430582,-1.9963080684753667,1900.0,-0.111328125
2.9800003770000103,-60.0,-2.800517753154054,-57.199482246845946,-1.9857799132774354,1900.0,-0.107421875
3.00000025199995,-60.0,-2.800517753154054,-57.199482246845946,-1.985615432583181,1900.0,-0.107421875
3.0200004219999528,-60.0,-2.800517753154054,-57.199482246845946,-1.985549640305479,1900.0,-0.107421875
3.040000297000006,-60.0,-3.0896674028523137,-56.910332597147686,-1.9683988465579527,1900.0,-0.115234375
3.060000356000046,-60.0,-3.0896674028523137,-56.910332597147686,-1.9655758197935205,1900.0,-0.115234375
3.0800002490000224,-60.0,-3.4321116542760137,-56.567888345723986,-1.945461799704006,1900.0,-0.123046875
3.100000326999975,-60.0,-3.4321116542760137,-56.567888345723986,-1.9421976154216969,1900.0,-0.123046875
3.120000349999941,-60.0,-3.4321116542760137,-56.567888345723986,-1.940891941708773,1900.0,-0.123046875
3.1400003170000446,-60.0,-3.762325646288531,-56.23767435371147,-1.9235695919300582,1900.0,-0.12890625
3.160000320999984,-60.0,-3.762325646288531,-56.23767435371147,-1.9212513091359904,1900.0,-0.12890625
3.180000251000024,-60.0,-4.121759363158731,-55.87824063684127,-1.9060195799142314,1900.0,-0.130859375
3.200000384999953,-60.0,-4.121759363158731,-55.87824063684127,-1.9049455296671804,1900.0,-0.130859375
3.220000443999993,-60.0,-4.121759363158731,-55.87824063684127,-1.9045159095683601,1900.0,-0.130859375
3.240000319000046,-60.0,-4.481636864739073,-55.51836313526093,-1.8935397794159758,1900.0,-0.12890625
3.2600002670000094,-60.0,-4.481636864739073,-55.51836313526093,-1.8941741652001647,1900.0,-0.12890625
3.280000327000039,-60.0,-4.846618483342979,-55.15338151665702,-1.8799298451060473,1900.0,-0.130859375
3.3000003869999546,-60.0,-4.846618483342979,-55.15338151665702,-1.8793282218315175,1900.0,-0.130859375
3.320000316000005,-60.0,-5.190059732731186,-54.809940267268814,-1.8670992113437315,1900.0,-0.130859375
3.340000228000008,-60.0,-5.190059732731186,-54.809940267268814,-1.8810654516198064,1900.0,-0.115234375
3.360000269000011,-60.0,-5.190059732731186,-54.809940267268814,-1.8866519477302366,1900.0,-0.115234375
3.3800003290000404,-60.0,-5.5267315834608155,-54.473268416539184,-1.8542829190863788,1900.0,-0.140625
3.4000002589999667,-60.0,-5.5267315834608155,-54.473268416539184,-1.8460361334640474,1900.0,-0.140625
3.420000373999983,-60.0,-5.9402705422285464,-54.059729457771454,-1.828302186383583,1900.0,-0.140625
3.4400003590000097,-60.0,-5.9402705422285464,-54.059729457771454,-1.8146780131840101,1900.0,-0.154296875
3.460000251999986,-60.0,-5.9402705422285464,-54.059729457771454,-1.8092283439041807,1900.0,-0.154296875
3.4800003120000156,-60.0,-6.363217352062605,-53.636782647937395,-1.8186520349074282,1900.0,-0.125
3.500000259999979,-60.0,-6.363217352062605,-53.636782647937395,-1.8283269628226555,1900.0,-0.125
3.520000245999995,-60.0,-6.689286741544663,-53.31071325845534,-1.8208149651158871,1900.0,-0.125
3.5400003060000245,-60.0,-6.689286741544663,-53.31071325845534,-1.8223629535823234,1900.0,-0.125
3.560000383999977,-60.0,-6.689286741544663,-53.31071325845534,-1.822982148968898,1900.0,-0.125
3.5800005730000066,-60.0,-7.007926469477127,-52.99207353052287,-1.7962868898633666,1900.0,-0.142578125
3.6000004109999963,-60.0,-7.007926469477127,-52.99207353052287,-1.7900578361252184,1900.0,-0.142578125
3.6200004519999993,-60.0,-7.457978653508718,-52.54202134649128,-1.771856429795674,1900.0,-0.142578125
3.640000418999989,-60.0,-7.457978653508718,-52.54202134649128,-1.7550394686975703,1900.0,-0.16015625
3.660000349000029,-60.0,-7.457978653508718,-52.54202134649128,-1.7483126842583288,1900.0,-0.16015625
3.6800002979999817,-60.0,-7.911521490851385,-52.088478509148615,-1.7473684638616989,1900.0,-0.140625
3.7000003570000217,-60.0,-7.911521490851385,-52.088478509148615,-1.7533234283514203,1900.0,-0.140625
3.7200003980000247,-60.0,-8.261079290632864,-51.738920709367136,-1.743503545082881,1900.0,-0.140625
3.74000055099998,-60.0,-8.261079290632864,-51.738920709367136,-1.7391829019012364,1900.0,-0.146484375
3.760000425000044,-60.0,-8.261079290632864,-51.738920709367136,-1.7374546446285786,1900.0,-0.146484375
3.780000337000047,-60.0,-8.689624428867688,-51.31037557113231,-1.6971949194082916,1900.0,-0.173828125
3.8000004149999995,-60.0,-8.689624428867688,-51.31037557113231,-1.6870746482446664,1900.0,-0.173828125
3.820000307999976,-60.0,-9.21646557155475,-50.78353442844525,-1.6646363146294993,1900.0,-0.173828125
3.8400004420000187,-60.0,-9.21646557155475,-50.78353442844525,-1.6735639462433192,1900.0,-0.162109375
3.860000445999958,-60.0,-9.21646557155475,-50.78353442844525,-1.6771349988888473,1900.0,-0.162109375
3.880000265000035,-60.0,-9.680142586748701,-50.3198574132513,-1.63776866378515,1900.0,-0.189453125
3.9000002509999376,-60.0,-9.680142586748701,-50.3198574132513,-1.6284962822084346,1900.0,-0.189453125
3.9200004030000173,-60.0,-10.174594019096048,-49.82540598090395,-1.6075277186064216,1900.0,-0.189453125
3.9400003329999436,-60.0,-10.174594019096048,-49.82540598090395,-1.6078019500541472,1900.0,-0.1875
3.9600002629999835,-60.0,-10.174594019096048,-49.82540598090395,-1.6079116426332374,1900.0,-0.1875
3.9800002489999997,-60.0,-10.716717077025919,-49.28328292297408,-1.5802427925411613,1900.0,-0.197265625
4.000000345999979,-60.0,-10.716717077025919,-49.28328292297408,-1.5767447183538157,1900.0,-0.197265625
4.020000405000019,-60.0,-11.316315044863757,-48.68368495513624,-1.5544155712248027,1900.0,-0.197265625
4.040000243000009,-60.0,-11.316315044863757,-48.68368495513624,-1.5468246293548273,1900.0,-0.205078125
4.0600002659999745,-60.0,-11.316315044863757,-48.68368495513624,-1.5437882526068374,1900.0,-0.205078125
4.0800003069999775,-60.0,-11.884977037401086,-48.115022962598914,-1.5104189662061858,1900.0,-0.21875
4.100000292000004,-60.0,-11.884977037401086,-48.115022962598914,-1.505011270926507,1900.0,-0.21875
4.12000027800002,-60.0,-12.490541112538239,-47.50945888746176,-1.4817100189287604,1900.0,-0.21875
4.14000028199996,-60.0,-12.490541112538239,-47.50945888746176,-1.480844787684012,1900.0,-0.21875
4.160000416000003,-60.0,-12.490541112538239,-47.50945888746176,-1.4804986951861125,1900.0,-0.21875
4.180000382999992,-60.0,-13.143102973821527,-46.85689702617847,-1.441761239582281,1900.0,-0.236328125
4.2000003870000455,-60.0,-13.143102973821527,-46.85689702617847,-1.435377739782617,1900.0,-0.236328125
4.220000280000022,-60.0,-13.796052739003727,-46.20394726099627,-1.4100320933576453,1900.0,-0.236328125
4.240000302999988,-60.0,-13.796052739003727,-46.20394726099627,-1.426588858389699,1900.0,-0.216796875
4.260000251999941,-60.0,-13.796052739003727,-46.20394726099627,-1.4332115644025205,1900.0,-0.216796875
4.280000330000007,-60.0,-14.38390476199777,-45.61609523800223,-1.4100673026761381,1900.0,-0.22265625
4.300000333999947,-60.0,-14.38390476199777,-45.61609523800223,-1.4090175606381896,1900.0,-0.22265625
4.320000357000026,-60.0,-15.043454789798346,-44.956545210201654,-1.3855750246895298,1900.0,-0.22265625
4.340000379000003,-60.0,-15.043454789798346,-44.956545210201654,-1.367828940963458,1900.0,-0.2421875
4.360000365000019,-60.0,-15.043454789798346,-44.956545210201654,-1.3607305074730294,1900.0,-0.2421875
4.3800002579999955,-60.0,-15.766081066463556,-44.233918933536444,-1.336182343498387,1900.0,-0.23828125
4.400000280999961,-60.0,-15.766081066463556,-44.233918933536444,-1.3364528441399184,1900.0,-0.23828125
4.420000395999978,-60.0,-16.420302399248754,-43.579697600751246,-1.3137244118087565,1900.0,-0.23828125
4.440000362999967,-60.0,-16.420302399248754,-43.579697600751246,-1.3014630044114015,1900.0,-0.251953125
4.460000255999944,-60.0,-16.420302399248754,-43.579697600751246,-1.2965584414524596,1900.0,-0.251953125
4.480000315999973,-60.0,-17.096351744011855,-42.903648255988145,-1.27802929232475,1900.0,-0.244140625
4.5000003019999895,-60.0,-17.096351744011855,-42.903648255988145,-1.2800570622513194,1900.0,-0.244140625
4.520000342999992,-60.0,-17.81430166966814,-42.18569833033186,-1.2558069900876454,1900.0,-0.244140625
4.540000364999969,-60.0,-17.81430166966814,-42.18569833033186,-1.2561314332758966,1900.0,-0.244140625
4.5600002579999455,-60.0,-17.81430166966814,-42.18569833033186,-1.256261210551197,1900.0,-0.244140625
4.580000651999967,-60.0,-18.537143511031502,-41.4628564889685,-1.197682743755379,1900.0,-0.28125
4.600000582000007,-60.0,-18.537143511031502,-41.4628564889685,-1.184344133119427,1900.0,-0.28125
4.620000381999944,-60.0,-19.29244759965937,-40.70755240034063,-1.1526436024643836,1900.0,-0.28125
4.64000033100001,-60.0,-19.29244759965937,-40.70755240034063,-1.1645719247626312,1900.0,-0.265625
4.660000706000005,-60.0,-19.29244759965937,-40.70755240034063,-1.1693432536819302,1900.0,-0.265625
4.6800004140000055,-60.0,-20.040458821979684,-39.95954117802032,-1.1556881429069361,1900.0,-0.25390625
4.700000287999956,-60.0,-20.040458821979684,-39.95954117802032,-1.1606703055340242,1900.0,-0.25390625
4.7200003670000115,-60.0,-20.781625201656652,-39.21837479834335,-1.1367915833239604,1900.0,-0.25390625
