t,ref,angle,err,u,pwm,state,P,I,D,gz
7.23000084690284e-07,0.0,0.01132110990525348,-0.01132110990525348,0.0,1500,idle,0.0,0.0,0.0,0.0
0.02000088299973868,0.0,0.01132110990525348,-0.01132110990525348,0.0,1500,idle,0.0,0.0,0.0,0.0
0.040000560999942536,0.0,0.01132110990525348,-0.01132110990525348,0.0,1500,idle,0.0,0.0,0.0,0.0
0.06000027699974453,0.0,0.01132110990525348,-0.01132110990525348,0.0,1500,idle,0.0,0.0,0.0,0.0
0.08000040000024455,0.0,0.01132110990525348,-0.01132110990525348,0.0,1500,idle,0.0,0.0,0.0,0.0
0.10000035600023693,0.0,0.015579091082400964,-0.015579091082400964,0.0,1500,idle,0.0,0.0,0.0,0.0
0.12000031299976399,0.0,0.015579091082400964,-0.015579091082400964,0.0,1500,idle,0.0,0.0,0.0,0.0
0.14000039900020056,0.0,0.015579091082400964,-0.015579091082400964,0.0,1500,idle,0.0,0.0,0.0,0.0
0.16000026300025638,0.0,0.019828733552543554,-0.019828733552543554,0.0,1500,idle,0.0,0.0,0.0,0.0
0.18000032999952964,0.0,0.019828733552543554,-0.019828733552543554,0.0,1500,idle,0.0,0.0,0.0,0.0
0.20000050899943744,0.0,0.019828733552543554,-0.019828733552543554,0.0,1500,idle,0.0,0.0,0.0,0.0
0.22000040900002205,0.0,0.019828733552543554,-0.019828733552543554,0.0,1500,idle,0.0,0.0,0.0,0.0
0.2400004209994222,0.0,0.019828733552543554,-0.019828733552543554,0.0,1500,idle,0.0,0.0,0.0,0.0
0.26000024799941457,0.0,0.019828733552543554,-0.019828733552543554,0.0,1500,idle,0.0,0.0,0.0,0.0
0.28000040799997805,0.0,0.019828733552543554,-0.019828733552543554,0.0,1500,idle,0.0,0.0,0.0,0.0
0.30000038300022425,0.0,0.015579091082400964,-0.015579091082400964,0.0,1500,idle,0.0,0.0,0.0,0.0
0.3200003949996244,0.0,0.015579091082400964,-0.015579091082400964,0.0,1500,idle,0.0,0.0,0.0,0.0
0.3400002959997437,0.0,0.015579091082400964,-0.015579091082400964,0.0,1500,idle,0.0,0.0,0.0,0.0
0.36000038200018025,0.0,0.01132110990525348,-0.01132110990525348,0.0,1500,idle,0.0,0.0,0.0,0.0
0.3800004489994535,0.0,0.01132110990525348,-0.01132110990525348,0.0,1500,idle,0.0,0.0,0.0,0.0
0.4000003499995728,0.0,0.01132110990525348,-0.01132110990525348,0.0,1500,idle,0.0,0.0,0.0,0.0
0.420000324999819,0.0,0.01132110990525348,-0.01132110990525348,0.0,1500,idle,0.0,0.0,0.0,0.0
0.4400002630000017,0.0,0.01132110990525348,-0.01132110990525348,0.0,1500,idle,0.0,0.0,0.0,0.0
0.46000040499984607,0.0,0.008625705609773604,-0.008625705609773604,0.0,1500,idle,0.0,0.0,0.0,0.0
0.4800004170001557,0.0,0.008625705609773604,-0.008625705609773604,0.0,1500,idle,0.0,0.0,0.0,0.0
0.500000354999429,0.0,0.006276225553733639,-0.006276225553733639,0.0,1500,idle,0.0,0.0,0.0,0.0
0.520000477999929,0.0,0.006276225553733639,-0.006276225553733639,0.0,1500,idle,0.0,0.0,0.0,0.0
