wall,t,tgt,ref,angle,err,u,pwm,dir,held,P,I,D,gz
1786720133.0916977,1.3889998626837041e-06,0.0,0.0,0.001998375673593955,-0.001998375673593955,-4.8829529274363624e-05,1430.0,1,1,-4.8829529274363624e-05,-4.1853882235168824e-07,0.0,0.0
1786720133.1039135,0.020000610999886703,0.0,0.0,0.001998375673593955,-0.001998375673593955,-4.924806809671531e-05,1430.0,1,1,-4.8829529274363624e-05,-4.1853882235168824e-07,0.0,0.0
1786720133.1249468,0.04000029700000596,0.0,0.0,0.8779947595132569,-0.8779947595132569,-0.021453877655089347,1430.0,1,1,-0.021453459116266994,-4.1853882235168824e-07,0.0,0.0
1786720133.14488,0.06000025999992431,0.0,0.0,0.8779947595132569,-0.8779947595132569,-0.12868044015508937,1455.0,-1,0,-0.021453459116266994,-4.1853882235168824e-07,-0.10722656250000001,0.119140625
1786720133.1639276,0.08000025999990612,0.0,0.0,0.8779947595132569,-0.8779947595132569,-0.18138955674445972,1480.0,-1,0,-0.061295597475048556,-9.215266562374869e-05,-0.12009375,0.119140625
1786720133.1859953,0.10000051899987739,0.0,0.0,1.1848941602507352,-1.1848941602507352,-0.20960087020173834,1505.0,-1,0,-0.0827212175361146,-0.0002162344919279206,-0.1267875,0.109375
1786720133.2040734,0.12000079699964772,0.0,0.0,1.1848941602507352,-1.1848941602507352,-0.21240245202804253,1530.0,-1,0,-0.0827212175361146,-0.00034031631823209244,-0.129465,0.109375
1786720133.2257257,0.1400004449997141,0.0,0.0,1.4717337614541464,-1.4717337614541464,-0.23362271571877474,1555.0,-1,0,-0.10274639940054266,-0.0004944359173329065,-0.130536,0.109375
1786720133.2448802,0.16000051899982282,0.0,0.0,1.4717337614541464,-1.4717337614541464,-0.22576773531787558,1580.0,-1,0,-0.10274639940054266,-0.0006485555164337204,-0.12252690000000001,0.09765625
1786720133.262799,0.18000027900006899,0.0,0.0,1.4717337614541464,-1.4717337614541464,-0.22271821491697635,1605.0,-1,0,-0.10274639940054266,-0.0008026751155345345,-0.11932325999999999,0.09765625
1786720133.2859519,0.20000042699984988,0.0,0.0,1.713567954601018,-1.713567954601018,-0.22863034017334444,1616.1637707615373,-1,0,-0.11962961105780992,-0.0009821195321212492,-0.108198054,0.083984375
1786720133.3038592,0.22000035299970477,0.0,0.0,1.713567954601018,-1.713567954601018,-0.22435970218993118,1614.6476942774257,-1,0,-0.11962961105780992,-0.0011615639487079642,-0.1037479716,0.083984375
1786720133.3249302,0.24000035299968658,0.0,0.0,1.9114781320600969,-1.911478132060097,-0.23657585052598668,1618.9844269367252,-1,0,-0.1334463479372787,-0.0013617334706138822,-0.10196793863999999,0.083984375
1786720133.344847,0.2600003709999328,0.0,0.0,1.9114781320600969,-1.911478132060097,-0.22059525686389259,1613.3113161866818,-1,0,-0.1334463479372787,-0.0015619029925198003,-0.085787175456,0.0625
