t,offset,pwm,angle,gz
1.3890000900573796e-06,70,1430,0.004074546484531538,0.0
0.02000071100007972,70,1430,0.05332491772389858,0.0
0.040000699000074746,70,1430,0.05332491772389858,0.0
0.06000065099999574,70,1430,0.05332491772389858,0.0
0.08000036200007798,70,1430,0.059100340185807454,-0.005859375
0.10000074000004133,70,1430,0.059100340185807454,-0.005859375
0.12000061700007336,70,1430,0.054238347517696184,-0.005859375
0.14000049500009482,70,1430,0.054238347517696184,-0.00390625
0.16000061300007928,70,1430,0.054238347517696184,-0.00390625
0.18000038000002405,70,1430,0.05807388794704593,0.00390625
0.20000035000009575,70,1430,0.05807388794704593,0.00390625
0.2200003390000802,70,1430,0.08358146050187543,0.00390625
0.24000038400004087,70,1430,0.08358146050187543,-0.001953125
0.2600002990000121,70,1430,0.08358146050187543,-0.001953125
0.280000343000097,70,1430,0.08878551779173449,-0.001953125
0.30000025800006824,70,1430,0.08878551779173449,-0.001953125
0.32000039500007915,70,1430,0.09279251835940272,-0.001953125
0.3400002730001006,70,1430,0.09279251835940272,0.0
0.36000031800006127,70,1430,0.09279251835940272,0.0
0.3800004180000087,70,1430,0.10313520763696715,0.001953125
0.4000003880000804,70,1430,0.10313520763696715,0.001953125
0.4200002660001019,70,1430,0.10845768714398218,0.001953125
0.4400002920000361,70,1430,0.10845768714398218,-0.001953125
0.46000039200009724,70,1430,0.10845768714398218,-0.001953125
0.4800004920000447,70,1430,0.10274459711632744,-0.001953125
0.5000005180000926,70,1430,0.10274459711632744,-0.001953125
0.5200005259999898,70,1430,0.10279411749272072,-0.001953125
0.5400002560000985,70,1430,0.10279411749272072,-0.001953125
0.5600003370000195,70,1430,0.10279411749272072,-0.001953125
0.5800003820000939,70,1430,0.10342511528182285,0.001953125
0.6000003520000519,70,1430,0.10342511528182285,0.001953125
0.6200004150000495,70,1430,0.1078819103074693,0.001953125
0.6400004600000102,70,1430,0.1078819103074693,0.001953125
0.6600003750000951,70,1430,0.1078819103074693,0.001953125
0.6800003270000161,70,1430,0.10754254606976588,0.0
0.7000003900000138,70,1430,0.10754254606976588,0.0
0.7200003050000987,70,1430,0.10318912089297783,0.0
0.74000034900007,70,1430,0.10318912089297783,0.0
0.7600003380000544,70,1430,0.10318912089297783,0.0
0.7800004200000785,70,1430,0.09307403634869615,-0.001953125
0.8000004640000498,70,1430,0.09307403634869615,-0.001953125
0.820000379000021,70,1430,0.08763959366237373,-0.001953125
0.8400004240000953,70,1430,0.08763959366237373,0.0
0.8600003760000163,70,1430,0.08763959366237373,0.0
0.880000346000088,70,1430,0.08814619129876178,0.001953125
0.9000003529999958,70,1430,0.08814619129876178,0.001953125
0.9200003240000569,70,1430,0.08814619129876178,0.001953125
0.9400004240000044,70,1430,0.08814619129876178,0.0
0.960001395000063,70,1430,0.08814619129876178,0.0
0.9800008280000156,70,1430,0.08780846225144501,0.00390625
1.0000012799999922,70,1430,0.08780846225144501,0.00390625
1.020001010000101,70,1430,0.08831505174197218,0.00390625
1.0400011100000484,70,1430,0.08831505174197218,0.001953125
1.0600010430000566,70,1430,0.08831505174197218,0.001953125
1.0800008100000014,70,1430,0.08328332894279811,0.0
1.1000010950000387,70,1430,0.08328332894279811,0.0
1.1200011030000496,70,1430,0.07814680183923883,0.0
1.1400011660000473,70,1430,0.07814680183923883,0.0
1.160001525000098,70,1430,0.07814680183923883,0.0
1.1800006250000479,70,1430,0.08334830294853646,0.0
1.2000008920000482,70,1430,0.08334830294853646,0.0
1.220000826000046,70,1430,0.07848544935086466,0.0
1.240000890000033,70,1430,0.07848544935086466,0.0
1.2600008420000677,70,1430,0.07848544935086466,0.0
1.2800010350000548,70,1430,0.07814680183923883,-0.001953125
1.3000010050000128,70,1430,0.07814680183923883,-0.001953125
1.3200007540000342,70,1430,0.0783161268841468,-0.001953125
1.3400007430000187,70,1430,0.0783161268841468,0.005859375
1.3600011400000085,70,1430,0.0783161268841468,0.005859375
1.3800007030000643,70,1430,0.07853745401936862,0.0
1.400000748000025,70,1430,0.07853745401936862,0.0
1.4200011820000782,70,1430,0.0782620827744438,0.0
1.4400007820000837,70,1430,0.0782620827744438,-0.001953125
1.4600010679999968,70,1430,0.0782620827744438,-0.001953125
