t,ref,angle,err,u,pwm,phase,P,I,D,FF,gz
1.6110006981762126e-06,0.0,-0.006046245361250868,0.006046245361250868,0.0,1500,idle,0.0003165806668117849,0.0,0.0,0.0,0.0
0.0200021190012194,0.0,-0.010216594491446074,0.010216594491446074,0.0,1500,idle,0.0005349396366505489,0.0,0.001200974334113202,0.0,0.0
0.0400014420010848,0.0,-0.010216594491446074,0.010216594491446074,0.0,1500,idle,0.0005349396366505489,0.0,0.0008406820338792415,0.0,0.001953125
0.06000083900107711,0.0,-0.010216594491446074,0.010216594491446074,0.0,1500,idle,0.0005349396366505489,0.0,0.000588477423715469,0.0,0.001953125
0.08000103199992736,0.0,-0.0039096555601680905,0.0039096555601680905,0.0,1500,idle,0.00020470908643150932,0.0,-0.001404333829603889,0.0,0.001953125
0.10000098500131571,0.0,-0.0039096555601680905,0.0039096555601680905,0.0,1500,idle,0.00020470908643150932,0.0,-0.0009830336807227222,0.0,0.001953125
0.12000069700116,0.0,-0.0039096555601680905,0.0039096555601680905,0.0,1500,idle,0.00020470908643150932,0.0,-0.0006881235765059055,0.0,0.001953125
0.14000072400085628,0.0,-0.0039096555601680905,0.0039096555601680905,0.0,1500,idle,0.00020470908643150932,0.0,-0.0004816865035541338,0.0,0.001953125
0.16000104700106021,0.0,-0.0039096555601680905,0.0039096555601680905,0.0,1500,idle,0.00020470908643150932,0.0,-0.00033718055248789367,0.0,0.001953125
0.18000098100128525,0.0,7.038920064417198e-05,-7.038920064417198e-05,0.0,1500,idle,-3.685569927263144e-06,0.0,-0.0013821969967147741,0.0,0.0
0.20000082300066424,0.0,7.038920064417198e-05,-7.038920064417198e-05,0.0,1500,idle,-3.685569927263144e-06,0.0,-0.0009675378977003419,0.0,0.0
0.22000116399976832,0.0,-0.0040994121858872745,0.0040994121858872745,0.0,1500,idle,0.0002146447201203323,0.0,0.0005235400668715355,0.0,0.0
0.24000076500124123,0.0,-0.0040994121858872745,0.0040994121858872745,0.0,1500,idle,0.0002146447201203323,0.0,0.0003664780468100748,0.0,-0.001953125
0.26000068100074714,0.0,-0.0040994121858872745,0.0040994121858872745,0.0,1500,idle,0.0002146447201203323,0.0,0.00025653463276705235,0.0,-0.001953125
0.28000093000082416,0.0,-0.0039096555601680905,0.0039096555601680905,0.0,1500,idle,0.00020470908643150932,0.0,0.00012492825764841032,0.0,-0.001953125
0.3000007339996955,0.0,-0.0039096555601680905,0.0039096555601680905,0.0,1500,idle,0.00020470908643150932,0.0,8.744978035388723e-05,0.0,-0.001953125
0.32000098299977253,0.0,-0.006426966128131539,0.006426966128131539,0.0,1500,idle,0.00033651515955014134,0.0,0.0007861482484001972,0.0,-0.001953125
0.3400009550005052,0.0,-0.006426966128131539,0.006426966128131539,0.0,1500,idle,0.00033651515955014134,0.0,0.000550303773880138,0.0,0.0
0.36000094399969385,0.0,-0.006426966128131539,0.006426966128131539,0.0,1500,idle,0.00033651515955014134,0.0,0.00038521264171609656,0.0,0.0
0.38000073000148404,0.0,-0.0008544768787785983,0.0008544768787785983,0.0,1500,idle,4.4740304750553015e-05,0.0,-0.0013351128521964684,0.0,0.001953125
0.40000103500096884,0.0,-0.0008544768787785983,0.0008544768787785983,0.0,1500,idle,4.4740304750553015e-05,0.0,-0.0009345789965375278,0.0,0.001953125
