wall,t,tgt,ref,angle,err,u,pwm,dir,held,P,I,D,gz
1786721916.2953832,1.8889995772042312e-06,0.0,0.0,-0.00760367231220016,0.007603672312200161,0.0001857927639268722,1429.9405463155433,1,0,0.0001857927639268722,1.592509405087476e-06,0.0,0.0
1786721916.3043656,0.020001405999664712,0.0,0.0,-0.00760367231220016,0.007603672312200161,0.00018738527333195967,1429.9400367125338,1,0,0.0001857927639268722,3.185018810174952e-06,0.0,0.0
1786721916.3278444,0.04000094199955129,0.0,0.0,0.7115118377441831,-0.7115118377441831,-0.01738232891096215,1430.0,1,1,-0.017385513929772323,-0.00014583367201644496,0.0,0.0
1786721916.3476324,0.06000090399993496,0.0,0.0,0.7115118377441831,-0.7115118377441831,-0.05092978510178876,1430.0,1,1,-0.017385513929772323,-0.00014583367201644496,-0.033398437499999996,0.111328125
1786721916.3643816,0.08000088499966296,0.0,0.0,0.7115118377441831,-0.7115118377441831,-0.06428916010178876,1430.0,1,1,-0.017385513929772323,-0.00014583367201644496,-0.046757812499999996,0.111328125
1786721916.3890665,0.1000009209997188,0.0,0.0,1.0141935698202076,-1.0141935698202076,-0.0782006950363011,1430.0,1,1,-0.02478142386428466,-0.00014583367201644496,-0.05327343749999999,0.115234375
1786721916.4043107,0.12000090199990154,0.0,0.0,1.0141935698202076,-1.0141935698202076,-0.0808069450363011,1430.0,1,1,-0.02478142386428466,-0.00014583367201644496,-0.0558796875,0.115234375
1786721916.4262602,0.1400007529996401,0.0,0.0,1.3267523829214838,-1.3267523829214838,-0.08948669758894112,1430.0,1,1,-0.03241867641692467,-0.00014583367201644496,-0.0569221875,0.115234375
1786721916.4475822,0.1600008809996325,0.0,0.0,1.3267523829214838,-1.3267523829214838,-0.09107557258894111,1430.0,1,1,-0.03241867641692467,-0.00014583367201644496,-0.0585110625,0.119140625
1786721916.4643407,0.18000099199980468,0.0,0.0,1.3267523829214838,-1.3267523829214838,-0.09171112258894112,1430.0,1,1,-0.03241867641692467,-0.00014583367201644496,-0.0591466125,0.119140625
1786721916.4897847,0.20000110199998744,0.0,0.0,1.6343915965317137,-1.634391596531714,-0.09655269914898365,1430.0,1,1,-0.039935720476967196,-0.00014583367201644496,-0.056471145,0.109375
1786721916.5043242,0.22000069399973654,0.0,0.0,1.6343915965317137,-1.634391596531714,-0.09548251214898365,1430.0,1,1,-0.039935720476967196,-0.00014583367201644496,-0.055400958,0.109375
1786721916.527644,0.24000071099999332,0.0,0.0,1.9218615129079524,-1.9218615129079524,-0.10207865250666102,1430.0,1,1,-0.046959935634644574,-0.00014583367201644496,-0.0549728832,0.109375
1786721916.5475903,0.26000067299992224,0.0,0.0,1.9218615129079524,-1.9218615129079524,-0.10073554758666102,1430.0,1,1,-0.046959935634644574,-0.00014583367201644496,-0.05362977828,0.10546875
1786721916.564307,0.28000087599957624,0.0,0.0,1.9218615129079524,-1.9218615129079524,-0.10019830561866103,1430.0,1,1,-0.046959935634644574,-0.00014583367201644496,-0.053092536312,0.10546875
1786721916.589761,0.3000009309998859,0.0,0.0,2.1954128794662893,-2.1954128794662893,-0.10373784215914307,1430.0,1,1,-0.053644056462326624,-0.00014583367201644496,-0.0499479520248,0.095703125
1786721916.6043267,0.3200007629998254,0.0,0.0,2.1954128794662893,-2.1954128794662893,-0.10248000844426307,1430.0,1,1,-0.053644056462326624,-0.00014583367201644496,-0.04869011830992,0.095703125
1786721916.6277714,0.3400008179996803,0.0,0.0,2.453332457334568,-2.453332457334568,-0.10827903913312857,1430.0,1,1,-0.059946220637144124,-0.00014583367201644496,-0.048186984823968,0.095703125
1786721916.6477273,0.36000114999978905,0.0,0.0,2.453332457334568,-2.453332457334568,-0.10690591073874778,1430.0,1,1,-0.059946220637144124,-0.00014583367201644496,-0.0468138564295872,0.091796875
1786721916.6643496,0.3800009459996545,0.0,0.0,2.453332457334568,-2.453332457334568,-0.10635665938099545,1430.0,1,1,-0.059946220637144124,-0.00014583367201644496,-0.04626460507183488,0.091796875
1786721916.6897776,0.4000010189997738,0.0,0.0,2.682145091241523,-2.682145091241523,-0.10762634370246602,1430.0,1,1,-0.06553716800171562,-0.00014583367201644496,-0.041943342028733954,0.078125
1786721916.7043562,0.42000098099970273,0.0,0.0,2.682145091241523,-2.682145091241523,-0.10589783848522565,1430.0,1,1,-0.06553716800171562,-0.00014583367201644496,-0.040214836811493584,0.078125
1786721916.727617,0.44000099899994893,0.0,0.0,2.880477229039741,-2.880477229039741,-0.11005260474226669,1430.0,1,1,-0.07038333634565282,-0.00014583367201644496,-0.039523434724597434,0.078125
1786721916.7475784,0.46000073899995186,0.0,0.0,2.880477229039741,-2.880477229039741,-0.10743229390750823,1430.0,1,1,-0.07038333634565282,-0.00014583367201644496,-0.036903123889838976,0.0703125
1786721916.7643354,0.48000073799994425,0.0,0.0,2.880477229039741,-2.880477229039741,-0.10638416957360484,1430.0,1,1,-0.07038333634565282,-0.00014583367201644496,-0.03585499955593559,0.0703125
1786721916.789011,0.5000007740000001,0.0,0.0,3.0546750818390365,-3.0546750818390365,-0.10670575135379647,1430.0,1,1,-0.07463979285940579,-0.00014583367201644496,-0.03192012482237423,0.05859375
1786721916.8043494,0.520000957999855,0.0,0.0,3.0546750818390365,-3.0546750818390365,-0.10513180146037193,1430.0,1,1,-0.07463979285940579,-0.00014583367201644496,-0.03034617492894969,0.05859375
1786721916.8276525,0.540000845999657,0.0,0.0,3.193956798102249,-3.193956798102249,-0.10790551585427235,1430.0,1,1,-0.07804308721067603,-0.00014583367201644496,-0.029716594971579878,0.05859375
1786721916.8475819,0.5600007899997763,0.0,0.0,3.193956798102249,-3.193956798102249,-0.10472399637132443,1430.0,1,1,-0.07804308721067603,-0.00014583367201644496,-0.026535075488631953,0.048828125
1786721916.864376,0.5800008809997053,0.0,0.0,3.193956798102249,-3.193956798102249,-0.10345138857814526,1430.0,1,1,-0.07804308721067603,-0.00014583367201644496,-0.025262467695452782,0.048828125
1786721916.8889396,0.600000639999962,0.0,0.0,3.297797130166316,-3.297797130166316,-0.10137808092810868,1430.0,1,1,-0.08058038517791112,-0.00014583367201644496,-0.020651862078181114,0.03515625
1786721916.904311,0.620000842999616,0.0,0.0,3.297797130166316,-3.297797130166316,-0.0995338386812,1430.0,1,1,-0.08058038517791112,-0.00014583367201644496,-0.018807619831272444,0.03515625
1786721916.9258325,0.6400007119996189,0.0,0.0,3.3775101415821496,-3.3775101415821496,-0.1007438980906771,1430.0,1,1,-0.08252814148615169,-0.00014583367201644496,-0.018069922932508975,0.03515625
1786721916.9476051,0.6600006559997382,0.0,0.0,3.3775101415821496,-3.3775101415821496,-0.09634725683117172,1430.0,1,1,-0.08252814148615169,-0.00014583367201644496,-0.01367328167300359,0.021484375
1786721916.9643464,0.6800008209997941,0.0,0.0,3.3775101415821496,-3.3775101415821496,-0.09458860032736957,1430.0,1,1,-0.08252814148615169,-0.00014583367201644496,-0.011914625169201436,0.021484375
