t,ref,angle,err,u,pwm,phase,P,I,D,FF,gz
8.520000847056508e-07,0.0,0.024239401003779193,-0.024239401003779193,-0.001271710412818859,1500,idle,-0.001269172068681496,-2.5383441373629924e-06,0.0,0.0,0.0
0.0200009840009443,0.0,0.024239401003779193,-0.024239401003779193,-0.001274248756956222,1500,idle,-0.001269172068681496,-5.076688274725985e-06,0.0,0.0,0.0
0.04000068999994255,0.0,0.024239401003779193,-0.024239401003779193,-0.001276787101093585,1500,idle,-0.001269172068681496,-7.615032412088977e-06,0.0,0.0,0.0
0.06000045100154239,0.0,0.024239401003779193,-0.024239401003779193,-0.001279325445230948,1500,idle,-0.001269172068681496,-1.015337654945197e-05,0.0,0.0,0.0
0.08000063800136559,0.0,0.024239401003779193,-0.024239401003779193,-0.001281863789368311,1500,idle,-0.001269172068681496,-1.2691720686814962e-05,0.0,0.0,0.0
0.1000006400008715,0.0,0.024239401003779193,-0.024239401003779193,-0.001284402133505674,1500,idle,-0.001269172068681496,-1.5230064824177954e-05,0.0,0.0,0.0
0.12000029100090615,0.0,0.024239401003779193,-0.024239401003779193,-0.001286940477643037,1500,idle,-0.001269172068681496,-1.7768408961540946e-05,0.0,0.0,0.0
0.14000099700024293,0.0,0.024239401003779193,-0.024239401003779193,-0.0012894788217804,1500,idle,-0.001269172068681496,-2.030675309890394e-05,0.0,0.0,0.0
0.16000035100114474,0.0,0.024239401003779193,-0.024239401003779193,-0.001292017165917763,1500,idle,-0.001269172068681496,-2.2845097236266933e-05,0.0,0.0,0.0
0.18000046400084102,0.0,0.024239401003779193,-0.024239401003779193,-0.001294555510055126,1500,idle,-0.001269172068681496,-2.5383441373629927e-05,0.0,0.0,0.0
0.20000081800026237,0.0,0.024239401003779193,-0.024239401003779193,-0.001297093854192489,1500,idle,-0.001269172068681496,-2.792178551099292e-05,0.0,0.0,0.0
0.22000063500126998,0.0,0.024239401003779193,-0.024239401003779193,-0.001299632198329852,1500,idle,-0.001269172068681496,-3.0460129648355914e-05,0.0,0.0,0.0
0.2400004520004586,0.0,0.024239401003779193,-0.024239401003779193,-0.001302170542467215,1500,idle,-0.001269172068681496,-3.299847378571891e-05,0.0,0.0,0.0
