wall,t,tgt,ref,angle,err,u,pwm,dir,held,P,I,D,gz
1786720716.9586096,2.259000211779494e-06,0.0,0.0,0.0035680502265336145,-0.0035680502265336145,-8.718391406135755e-05,1430.0,1,1,-8.718391406135755e-05,-7.472906919544933e-07,0.0,0.0
1786720716.975869,0.020001600999876246,0.0,0.0,0.5664830504785812,-0.5664830504785812,-0.09118628943332141,1430.0,1,1,-0.013841792142629471,-7.472906919544933e-07,-0.07734374999999999,0.0859375
1786720716.9898064,0.04000094299999546,0.0,0.0,0.5664830504785812,-0.5664830504785812,-0.12212378943332142,1430.0,1,1,-0.013841792142629471,-7.472906919544933e-07,-0.10828125,0.0859375
1786720717.0110471,0.06000072999995609,0.0,0.0,0.8197897169870885,-0.8197897169870885,-0.140688238920276,1430.0,1,1,-0.020031241629584053,-7.472906919544933e-07,-0.12065624999999999,0.0859375
1786720717.032401,0.08000098000002254,0.0,0.0,0.8197897169870885,-0.8197897169870885,-0.147396051420276,1430.0,1,1,-0.020031241629584053,-7.472906919544933e-07,-0.1273640625,0.087890625
1786720717.0497909,0.10000063699999373,0.0,0.0,0.8197897169870885,-0.8197897169870885,-0.15007917642027602,1430.0,1,1,-0.020031241629584053,-7.472906919544933e-07,-0.13004718750000002,0.087890625
1786720717.0756283,0.1200006270000813,0.0,0.0,1.0650996498582117,-1.0650996498582117,-0.15187304134330232,1430.0,1,1,-0.02602529405261037,-7.472906919544933e-07,-0.125847,0.08203125
1786720717.0897694,0.14000082099983047,0.0,0.0,1.0650996498582117,-1.0650996498582117,-0.15019296634330234,1430.0,1,1,-0.02602529405261037,-7.472906919544933e-07,-0.12416692500000001,0.08203125
1786720717.1109962,0.16000071899998147,0.0,0.0,1.284643687549078,-1.284643687549078,-0.15488540917846172,1430.0,1,1,-0.031389766887769774,-7.472906919544933e-07,-0.123494895,0.08203125
1786720717.1330354,0.18000063499994212,0.0,0.0,1.284643687549078,-1.284643687549078,-0.1458275346784617,1430.0,1,1,-0.031389766887769774,-7.472906919544933e-07,-0.11443702049999999,0.072265625
1786720717.1497736,0.20000099600019894,0.0,0.0,1.284643687549078,-1.284643687549078,-0.1422043848784617,1430.0,1,1,-0.031389766887769774,-7.472906919544933e-07,-0.1108138707,0.072265625
1786720717.1756968,0.2200009680000221,0.0,0.0,1.4744986846990287,-1.474498684699029,-0.13308947018074524,1430.0,1,1,-0.0360287996100533,-7.472906919544933e-07,-0.09705992327999999,0.05859375
1786720717.190403,0.2400008469999193,0.0,0.0,1.4744986846990287,-1.474498684699029,-0.12758789121274525,1430.0,1,1,-0.0360287996100533,-7.472906919544933e-07,-0.091558344312,0.05859375
1786720717.2109694,0.2600008190001972,0.0,0.0,1.6326746711683313,-1.6326746711683313,-0.12925222809161632,1430.0,1,1,-0.03989376807612436,-7.472906919544933e-07,-0.0893577127248,0.05859375
1786720717.2337437,0.2800006420002319,0.0,0.0,1.6326746711683313,-1.6326746711683313,-0.11958291295673631,1430.0,1,1,-0.03989376807612436,-7.472906919544933e-07,-0.07968839758992,0.048828125
1786720717.2504435,0.3000009659999705,0.0,0.0,1.6326746711683313,-1.6326746711683313,-0.11571518690278432,1430.0,1,1,-0.03989376807612436,-7.472906919544933e-07,-0.075820671535968,0.048828125
1786720717.2756577,0.32000106800023786,0.0,0.0,1.7582478036979126,-1.7582478036979126,-0.10844736444176166,1430.0,1,1,-0.04296209853668251,-7.472906919544933e-07,-0.0654845186143872,0.0390625
1786720717.2904494,0.3400010390000716,0.0,0.0,1.7582478036979126,-1.7582478036979126,-0.10431290327312935,1430.0,1,1,-0.04296209853668251,-7.472906919544933e-07,-0.06135005744575489,0.0390625
1786720717.3116422,0.36000091899995823,0.0,0.0,1.8525608320881304,-1.8525608320881306,-0.1049636208277871,1430.0,1,1,-0.045266600558793176,-7.472906919544933e-07,-0.05969627297830196,0.0390625
1786720717.333693,0.3800009090000458,0.0,0.0,1.8525608320881304,-1.8525608320881306,-0.09023960704080591,1430.0,1,1,-0.045266600558793176,-7.472906919544933e-07,-0.044972259191320786,0.0234375
1786720717.3504338,0.40000089900013336,0.0,0.0,1.8525608320881304,-1.8525608320881306,-0.08435000152601344,1430.0,1,1,-0.045266600558793176,-7.472906919544933e-07,-0.039082653676528314,0.0234375
1786720717.3764307,0.42000094500008345,0.0,0.0,1.909329022254667,-1.909329022254667,-0.0710765803804225,1430.0,1,1,-0.04665370911911923,-7.472906919544933e-07,-0.024422123970611324,0.009765625
