t,ref,angle,err,u,pwm,state,P,I,D,gz
1.9440003597992472e-06,0.0,0.0,0.0,0.0,1500,idle,0.0,0.0,0.0,0.0
0.020002225999633083,0.0,0.0,0.0,0.0,1500,idle,0.0,0.0,0.0,0.0
0.04000147100032336,0.0,0.0,0.0,0.0,1500,idle,0.0,0.0,0.0,0.0
0.06000105000020994,0.0,0.0,0.0,0.0,1500,idle,0.0,0.0,0.0,0.0
0.0800008500000331,0.0,0.0,0.0,0.0,1500,idle,0.0,0.0,0.0,0.0
0.10000098399996205,0.0,0.0,0.0,0.0,1500,idle,0.0,0.0,0.0,0.0
0.120001117999891,0.0,0.0,0.0,0.0,1500,idle,0.0,0.0,0.0,0.0
0.14000067800043325,0.0,0.0,0.0,0.0,1500,idle,0.0,0.0,0.0,0.0
0.16000086799976998,0.0,0.0,0.0,0.0,1500,idle,0.0,0.0,0.0,0.0
0.18000079800003732,0.0,0.0,0.0,0.0,1500,idle,0.0,0.0,0.0,0.0
0.2000006170001143,0.0,0.0,0.0,0.0,1500,idle,0.0,0.0,0.0,0.0
0.22000067699991632,0.0,0.0,0.0,0.0,1500,idle,0.0,0.0,0.0,0.0
0.2400010139999722,0.0,0.0,0.0,0.0,1500,idle,0.0,0.0,0.0,0.0
0.26000068499979534,0.0,0.0,0.0,0.0,1500,idle,0.0,0.0,0.0,0.0
0.28000078199966083,0.0,0.0,0.0,0.0,1500,idle,0.0,0.0,0.0,0.0
0.30000121200009744,0.0,0.0,0.0,0.0,1500,idle,0.0,0.0,0.0,0.0
0.3200009760003013,0.0,0.0,0.0,0.0,1500,idle,0.0,0.0,0.0,0.0
0.34000109099997644,0.0,0.0,0.0,0.0,1500,idle,0.0,0.0,0.0,0.0
0.36000087299998995,0.0,0.0,0.0,0.0,1500,idle,0.0,0.0,0.0,0.0
0.38000121100049,0.0,0.0,0.0,0.0,1500,idle,0.0,0.0,0.0,0.0
0.4000006039996151,0.0,0.0,0.0,0.0,1500,idle,0.0,0.0,0.0,0.0
0.4200009969999883,0.0,0.0,0.0,0.0,1500,idle,0.0,0.0,0.0,0.0
0.4400009829996634,0.0,0.0,0.0,0.0,1500,idle,0.0,0.0,0.0,0.0
0.46000111700050184,0.0,0.0,0.0,0.0,1500,idle,0.0,0.0,0.0,0.0
0.48000089899960585,0.0,0.0,0.0,0.0,1500,idle,0.0,0.0,0.0,0.0
0.5000012000000424,0.0,0.0,0.0,0.0,1500,idle,0.0,0.0,0.0,0.0
0.5200008339998021,0.0,0.0,0.0,0.0,1500,idle,0.0,0.0,0.0,0.0
0.5400009679997311,0.0,0.0,0.0,0.0,1500,idle,0.0,0.0,0.0,0.0
0.560000989999935,0.0,0.0,0.0,0.0,1500,idle,0.0,0.0,0.0,0.0
0.5800008839996735,0.0,0.0,0.0,0.0,1500,idle,0.0,0.0,0.0,0.0
0.6000010730003851,0.0,0.0,0.0,0.0,1500,idle,0.0,0.0,0.0,0.0
0.620000763000462,0.0,0.0,0.0,0.0,1500,idle,0.0,0.0,0.0,0.0
0.6400011739997353,0.0,0.0,0.0,0.0,1500,idle,0.0,0.0,0.0,0.0
0.6600010490001296,0.0,0.0,0.0,0.0,1500,idle,0.0,0.0,0.0,0.0
0.6800008119998893,0.0,0.0,0.0,0.0,1500,idle,0.0,0.0,0.0,0.0
0.7000009829998817,0.0,0.0,0.0,0.0,1500,idle,0.0,0.0,0.0,0.0
0.7200008030004028,0.0,0.0,0.0,0.0,1500,idle,0.0,0.0,0.0,0.0
0.7400009920002049,0.0,0.0,0.0,0.0,1500,idle,0.0,0.0,0.0,0.0
0.7600009959996896,0.0,0.0,0.0,0.0,1500,idle,0.0,0.0,0.0,0.0
0.7800009450002108,0.0,0.0,0.0,0.0,1500,idle,0.0,0.0,0.0,0.0
0.8000010420000763,0.0,0.0,0.0,0.0,1500,idle,0.0,0.0,0.0,0.0
0.8200008060002801,0.0,0.0,0.0,0.0,1500,idle,0.0,0.0,0.0,0.0
0.840000828000484,0.0,0.0,0.0,0.0,1500,idle,0.0,0.0,0.0,0.0
0.8600009439996938,0.0,0.0,0.0,0.0,1500,idle,0.0,0.0,0.0,0.0
0.8800011889998132,0.0,0.0,0.0,0.0,1500,idle,0.0,0.0,0.0,0.0
0.9000010079998901,0.0,0.0,0.0,0.0,1500,idle,0.0,0.0,0.0,0.0
0.9200012900000729,0.0,0.0,0.0,0.0,1500,idle,0.0,0.0,0.0,0.0
0.9400009419996422,0.0,0.0,0.0,0.0,1500,idle,0.0,0.0,0.0,0.0
0.9600010209996981,0.0,0.0,0.0,0.0,1500,idle,0.0,0.0,0.0,0.0
0.9800011919996905,0.0,0.0,0.0,0.0,1500,idle,0.0,0.0,0.0,0.0
1.000000973999704,0.0,0.0,0.0,0.0,1500,idle,0.0,0.0,0.0,0.0
1.0200006820005,0.0,0.0,0.0,0.0,1500,idle,0.0,0.0,0.0,0.0
1.0400007970001752,0.0,0.0,0.0,0.0,1500,idle,0.0,0.0,0.0,0.0
1.060000876000231,0.0,0.0,0.0,0.0,1500,idle,0.0,0.0,0.0,0.0
