t,ref,angle,err,u,pwm,state,P,I,D,gz
7.960002221807372e-07,0.0,0.0007672257510193958,-0.0007672257510193958,0.0,1500,idle,0.0,0.0,0.0,0.0
0.02000095399989732,0.0,0.0007672257510193958,-0.0007672257510193958,0.0,1500,idle,0.0,0.0,0.0,0.0
0.040000260999931925,0.0,0.001999673831903692,-0.001999673831903692,0.0,1500,idle,0.0,0.0,0.0,0.0
0.06000060399992435,0.0,0.001999673831903692,-0.001999673831903692,0.0,1500,idle,0.0,0.0,0.0,0.0
0.08000035499981095,0.0,0.001999673831903692,-0.001999673831903692,0.0,1500,idle,0.0,0.0,0.0,0.0
0.10000029100001484,0.0,0.001999673831903692,-0.001999673831903692,0.0,1500,idle,0.0,0.0,0.0,0.0
0.12000039399981688,0.0,0.001999673831903692,-0.001999673831903692,0.0,1500,idle,0.0,0.0,0.0,0.0
0.1400008489999891,0.0,0.001999673831903692,-0.001999673831903692,0.0,1500,idle,0.0,0.0,0.0,0.0
0.16000028500002372,0.0,0.001999673831903692,-0.001999673831903692,0.0,1500,idle,0.0,0.0,0.0,0.0
0.18000033199996324,0.0,0.001999673831903692,-0.001999673831903692,0.0,1500,idle,0.0,0.0,0.0,0.0
0.20000026900015655,0.0,0.0007672257510193958,-0.0007672257510193958,0.0,1500,idle,0.0,0.0,0.0,0.0
0.22000031600009606,0.0,0.0007672257510193958,-0.0007672257510193958,0.0,1500,idle,0.0,0.0,0.0,0.0
0.24000038199983464,0.0,0.0007672257510193958,-0.0007672257510193958,0.0,1500,idle,0.0,0.0,0.0,0.0
0.2600004099999751,0.0,0.0007672257510193958,-0.0007672257510193958,0.0,1500,idle,0.0,0.0,0.0,0.0
0.28000027200005206,0.0,0.0007672257510193958,-0.0007672257510193958,0.0,1500,idle,0.0,0.0,0.0,0.0
0.30000033799979064,0.0,0.0007672257510193958,-0.0007672257510193958,0.0,1500,idle,0.0,0.0,0.0,0.0
0.3200003669999205,0.0,0.0007672257510193958,-0.0007672257510193958,0.0,1500,idle,0.0,0.0,0.0,0.0
0.3400005990001773,0.0,0.0007672257510193958,-0.0007672257510193958,0.0,1500,idle,0.0,0.0,0.0,0.0
0.36000031300000046,0.0,0.0007672257510193958,-0.0007672257510193958,0.0,1500,idle,0.0,0.0,0.0,0.0
0.38000078699997175,0.0,0.0007672257510193958,-0.0007672257510193958,0.0,1500,idle,0.0,0.0,0.0,0.0
0.40000077800004874,0.0,0.004491265744917428,-0.004491265744917428,0.0,1500,idle,0.0,0.0,0.0,0.0
0.4200008070001786,0.0,0.004491265744917428,-0.004491265744917428,0.0,1500,idle,0.0,0.0,0.0,0.0
0.44000074299992775,0.0,0.001999673831903692,-0.001999673831903692,0.0,1500,idle,0.0,0.0,0.0,0.0
0.4600006420000682,0.0,0.001999673831903692,-0.001999673831903692,0.0,1500,idle,0.0,0.0,0.0,0.0
0.4800002450001557,0.0,0.001999673831903692,-0.001999673831903692,0.0,1500,idle,0.0,0.0,0.0,0.0
0.5000004409998837,0.0,0.001999673831903692,-0.001999673831903692,0.0,1500,idle,0.0,0.0,0.0,0.0
0.5200003770000876,0.0,0.001999673831903692,-0.001999673831903692,0.0,1500,idle,0.0,0.0,0.0,0.0
0.540000369000154,0.0,0.001999673831903692,-0.001999673831903692,0.0,1500,idle,0.0,0.0,0.0,0.0
0.560000675000083,0.0,0.001999673831903692,-0.001999673831903692,0.0,1500,idle,0.0,0.0,0.0,0.0
0.580000315000234,0.0,0.001999673831903692,-0.001999673831903692,0.0,1500,idle,0.0,0.0,0.0,0.0
0.6000003809999725,0.0,0.001999673831903692,-0.001999673831903692,0.0,1500,idle,0.0,0.0,0.0,0.0
0.6200003909998486,0.0,0.001999673831903692,-0.001999673831903692,0.0,1500,idle,0.0,0.0,0.0,0.0
0.6400004199999785,0.0,0.001999673831903692,-0.001999673831903692,0.0,1500,idle,0.0,0.0,0.0,0.0
0.6600008189998334,0.0,0.001999673831903692,-0.001999673831903692,0.0,1500,idle,0.0,0.0,0.0,0.0
0.6800006439998469,0.0,0.001999673831903692,-0.001999673831903692,0.0,1500,idle,0.0,0.0,0.0,0.0
0.7000006170001143,0.0,0.001999673831903692,-0.001999673831903692,0.0,1500,idle,0.0,0.0,0.0,0.0
0.7200003869998,0.0,0.001999673831903692,-0.001999673831903692,0.0,1500,idle,0.0,0.0,0.0,0.0
0.7400005819999933,0.0,0.001999673831903692,-0.001999673831903692,0.0,1500,idle,0.0,0.0,0.0,0.0
0.7600003890001972,0.0,0.001999673831903692,-0.001999673831903692,0.0,1500,idle,0.0,0.0,0.0,0.0
0.7800002879998829,0.0,0.001999673831903692,-0.001999673831903692,0.0,1500,idle,0.0,0.0,0.0,0.0
0.8000002610001502,0.0,0.0007672257510193958,-0.0007672257510193958,0.0,1500,idle,0.0,0.0,0.0,0.0
0.8200002899998253,0.0,0.0007672257510193958,-0.0007672257510193958,0.0,1500,idle,0.0,0.0,0.0,0.0
0.8400002439998389,0.0,0.004491265744917428,-0.004491265744917428,0.0,1500,idle,0.0,0.0,0.0,0.0
0.8600003840001591,0.0,0.004491265744917428,-0.004491265744917428,0.0,1500,idle,0.0,0.0,0.0,0.0
0.8800002829998448,0.0,0.001999673831903692,-0.001999673831903692,0.0,1500,idle,0.0,0.0,0.0,0.0
0.9000002570001016,0.0,0.001999673831903692,-0.001999673831903692,0.0,1500,idle,0.0,0.0,0.0,0.0
0.9200003410001045,0.0,0.001999673831903692,-0.001999673831903692,0.0,1500,idle,0.0,0.0,0.0,0.0
0.9400004069998431,0.0,0.001999673831903692,-0.001999673831903692,0.0,1500,idle,0.0,0.0,0.0,0.0
0.9600004009998884,0.0,0.001999673831903692,-0.001999673831903692,0.0,1500,idle,0.0,0.0,0.0,0.0
0.9800003219997961,0.0,0.001999673831903692,-0.001999673831903692,0.0,1500,idle,0.0,0.0,0.0,0.0
1.0000007059998097,0.0,0.001999673831903692,-0.001999673831903692,0.0,1500,idle,0.0,0.0,0.0,0.0
1.0200003869999819,0.0,0.001999673831903692,-0.001999673831903692,0.0,1500,idle,0.0,0.0,0.0,0.0
1.0400003079998896,0.0,0.001999673831903692,-0.001999673831903692,0.0,1500,idle,0.0,0.0,0.0,0.0
1.0600002480000512,0.0,0.001999673831903692,-0.001999673831903692,0.0,1500,idle,0.0,0.0,0.0,0.0
1.0800003170002128,0.0,0.001999673831903692,-0.001999673831903692,0.0,1500,idle,0.0,0.0,0.0,0.0
1.100000386999909,0.0,0.001999673831903692,-0.001999673831903692,0.0,1500,idle,0.0,0.0,0.0,0.0
1.1200003260000813,0.0,0.001999673831903692,-0.001999673831903692,0.0,1500,idle,0.0,0.0,0.0,0.0
1.1400009140002112,0.0,0.001999673831903692,-0.001999673831903692,0.0,1500,idle,0.0,0.0,0.0,0.0
1.1600002430000131,0.0,0.001999673831903692,-0.001999673831903692,0.0,1500,idle,0.0,0.0,0.0,0.0
1.1800003120001747,0.0,0.001999673831903692,-0.001999673831903692,0.0,1500,idle,0.0,0.0,0.0,0.0
1.200000363000072,0.0,0.001999673831903692,-0.001999673831903692,0.0,1500,idle,0.0,0.0,0.0,0.0
1.2200010619999375,0.0,0.001999673831903692,-0.001999673831903692,0.0,1500,idle,0.0,0.0,0.0,0.0
1.2400010199999087,0.0,0.001999673831903692,-0.001999673831903692,0.0,1500,idle,0.0,0.0,0.0,0.0
1.2600007569999434,0.0,0.001999673831903692,-0.001999673831903692,0.0,1500,idle,0.0,0.0,0.0,0.0
1.2800013999999464,0.0,-0.0015121787303939982,0.0015121787303939982,0.0,1500,idle,0.0,0.0,0.0,0.0
1.3000008770000022,0.0,-0.0015121787303939982,0.0015121787303939982,0.0,1500,idle,0.0,0.0,0.0,0.0
1.320000964999963,0.0,-0.0015121787303939982,0.0015121787303939982,0.0,1500,idle,0.0,0.0,0.0,0.0
1.3400012560000505,0.0,-0.0015121787303939982,0.0015121787303939982,0.0,1500,idle,0.0,0.0,0.0,0.0
1.3600008260000322,0.0,-0.0015121787303939982,0.0015121787303939982,0.0,1500,idle,0.0,0.0,0.0,0.0
1.380000839999866,0.0,-0.004004126362531224,0.004004126362531224,0.0,1500,idle,0.0,0.0,0.0,0.0
1.400000853000165,0.0,-0.004004126362531224,0.004004126362531224,0.0,1500,idle,0.0,0.0,0.0,0.0
