t,ref,angle,err,u,pwm,state,P,I,D,gz
1.6110006981762126e-06,0.0,0.003242388228073878,-0.003242388228073878,0.0,1500,idle,0.0,0.0,0.0,0.0
0.02000187400062714,0.0,0.003242388228073878,-0.003242388228073878,0.0,1500,idle,0.0,0.0,0.0,0.0
0.04000143300072523,0.0,0.003242388228073878,-0.003242388228073878,0.0,1500,idle,0.0,0.0,0.0,0.0
0.06000117700023111,0.0,0.003242388228073878,-0.003242388228073878,0.0,1500,idle,0.0,0.0,0.0,0.0
0.08000095800070994,0.0,0.003242388228073878,-0.003242388228073878,0.0,1500,idle,0.0,0.0,0.0,0.0
0.10000099900025816,0.0,0.003242388228073878,-0.003242388228073878,0.0,1500,idle,0.0,0.0,0.0,0.0
0.12000131700006023,0.0,0.003242388228073878,-0.003242388228073878,0.0,1500,idle,0.0,0.0,0.0,0.0
0.14000128400039102,0.0,0.003242388228073878,-0.003242388228073878,0.0,1500,idle,0.0,0.0,0.0,0.0
0.16000117600015074,0.0,0.003242388228073878,-0.003242388228073878,0.0,1500,idle,0.0,0.0,0.0,0.0
0.18000077300075645,0.0,0.003242388228073878,-0.003242388228073878,0.0,1500,idle,0.0,0.0,0.0,0.0
0.20000103500024125,0.0,-0.00350783286333467,0.00350783286333467,0.0,1500,idle,0.0,0.0,0.0,0.0
0.22000081700025476,0.0,-0.00350783286333467,0.00350783286333467,0.0,1500,idle,0.0,0.0,0.0,0.0
0.24000133900062792,0.0,-0.00350783286333467,0.00350783286333467,0.0,1500,idle,0.0,0.0,0.0,0.0
0.26000117600051453,0.0,-0.00350783286333467,0.00350783286333467,0.0,1500,idle,0.0,0.0,0.0,0.0
0.2800007350006126,0.0,-0.00350783286333467,0.00350783286333467,0.0,1500,idle,0.0,0.0,0.0,0.0
0.3000011270005416,0.0,-0.00350783286333467,0.00350783286333467,0.0,1500,idle,0.0,0.0,0.0,0.0
0.3200011500002802,0.0,-0.00350783286333467,0.00350783286333467,0.0,1500,idle,0.0,0.0,0.0,0.0
0.3400011900002937,0.0,-0.00350783286333467,0.00350783286333467,0.0,1500,idle,0.0,0.0,0.0,0.0
0.36000071200032835,0.0,-0.00350783286333467,0.00350783286333467,0.0,1500,idle,0.0,0.0,0.0,0.0
0.3800008270000035,0.0,-0.00350783286333467,0.00350783286333467,0.0,1500,idle,0.0,0.0,0.0,0.0
0.40000077500008047,0.0,-0.00350783286333467,0.00350783286333467,0.0,1500,idle,0.0,0.0,0.0,0.0
0.4200008900006651,0.0,-0.00350783286333467,0.00350783286333467,0.0,1500,idle,0.0,0.0,0.0,0.0
0.4400007270005517,0.0,-0.00350783286333467,0.00350783286333467,0.0,1500,idle,0.0,0.0,0.0,0.0
