t,ref,angle,err,u,pwm,state,P,I,D,gz
1.6109997886815108e-06,0.0,0.010606859345671182,-0.010606859345671182,0.0,1500,idle,0.0,0.0,0.0,0.0
0.02000158900000315,0.0,0.010606859345671182,-0.010606859345671182,0.0,1500,idle,0.0,0.0,0.0,0.0
0.04000115899998491,0.0,0.010606859345671182,-0.010606859345671182,0.0,1500,idle,0.0,0.0,0.0,0.0
0.06000100700020994,0.0,0.010606859345671182,-0.010606859345671182,0.0,1500,idle,0.0,0.0,0.0,0.0
0.08000091099984274,0.0,0.010606859345671182,-0.010606859345671182,0.0,1500,idle,0.0,0.0,0.0,0.0
0.10000138900022648,0.0,0.010606859345671182,-0.010606859345671182,0.0,1500,idle,0.0,0.0,0.0,0.0
0.12000105200013422,0.0,0.007063308474101859,-0.007063308474101859,0.0,1500,idle,0.0,0.0,0.0,0.0
0.14000149299999975,0.0,0.007063308474101859,-0.007063308474101859,0.0,1500,idle,0.0,0.0,0.0,0.0
0.16000119299997095,0.0,0.003563293361111164,-0.003563293361111164,0.0,1500,idle,0.0,0.0,0.0,0.0
0.1800007629999527,0.0,0.003563293361111164,-0.003563293361111164,0.0,1500,idle,0.0,0.0,0.0,0.0
0.2000007970000297,0.0,0.003563293361111164,-0.003563293361111164,0.0,1500,idle,0.0,0.0,0.0,0.0
0.22000083000011728,0.0,0.007113431167368844,-0.007113431167368844,0.0,1500,idle,0.0,0.0,0.0,0.0
0.24000086300020484,0.0,0.007113431167368844,-0.007113431167368844,0.0,1500,idle,0.0,0.0,0.0,0.0
0.26000117500007036,0.0,0.007113431167368844,-0.007113431167368844,0.0,1500,idle,0.0,0.0,0.0,0.0
0.280000912000105,0.0,0.007113431167368844,-0.007113431167368844,0.0,1500,idle,0.0,0.0,0.0,0.0
0.30000118599991765,0.0,0.007113431167368844,-0.007113431167368844,0.0,1500,idle,0.0,0.0,0.0,0.0
0.3200009410002167,0.0,0.007113431167368844,-0.007113431167368844,0.0,1500,idle,0.0,0.0,0.0,0.0
0.3400009379997755,0.0,0.007113431167368844,-0.007113431167368844,0.0,1500,idle,0.0,0.0,0.0,0.0
0.36000091599998996,0.0,0.007113431167368844,-0.007113431167368844,0.0,1500,idle,0.0,0.0,0.0,0.0
0.3800011710000035,0.0,0.007113431167368844,-0.007113431167368844,0.0,1500,idle,0.0,0.0,0.0,0.0
0.4000009080000382,0.0,0.007113431167368844,-0.007113431167368844,0.0,1500,idle,0.0,0.0,0.0,0.0
0.4200006830001257,0.0,0.007113431167368844,-0.007113431167368844,0.0,1500,idle,0.0,0.0,0.0,0.0
0.4400008460002027,0.0,0.007113431167368844,-0.007113431167368844,0.0,1500,idle,0.0,0.0,0.0,0.0
0.4600006380001105,0.0,0.007113431167368844,-0.007113431167368844,0.0,1500,idle,0.0,0.0,0.0,0.0
0.4800006720001875,0.0,0.007113431167368844,-0.007113431167368844,0.0,1500,idle,0.0,0.0,0.0,0.0
0.5000007049998203,0.0,0.007113431167368844,-0.007113431167368844,0.0,1500,idle,0.0,0.0,0.0,0.0
0.5200007200000982,0.0,0.007113431167368844,-0.007113431167368844,0.0,1500,idle,0.0,0.0,0.0,0.0
0.540000826999858,0.0,0.007113431167368844,-0.007113431167368844,0.0,1500,idle,0.0,0.0,0.0,0.0
0.5600007309999455,0.0,0.007113431167368844,-0.007113431167368844,0.0,1500,idle,0.0,0.0,0.0,0.0
0.5800007460002234,0.0,0.007113431167368844,-0.007113431167368844,0.0,1500,idle,0.0,0.0,0.0,0.0
0.6000009829999726,0.0,0.007113431167368844,-0.007113431167368844,0.0,1500,idle,0.0,0.0,0.0,0.0
0.6200009049998698,0.0,0.010511683364853752,-0.010511683364853752,0.0,1500,idle,0.0,0.0,0.0,0.0
0.6400010500001372,0.0,0.010511683364853752,-0.010511683364853752,0.0,1500,idle,0.0,0.0,0.0,0.0
0.6600011939999604,0.0,0.014061382097253272,-0.014061382097253272,0.0,1500,idle,0.0,0.0,0.0,0.0
0.6800016349998259,0.0,0.014061382097253272,-0.014061382097253272,0.0,1500,idle,0.0,0.0,0.0,0.0
0.7000007980000191,0.0,0.014061382097253272,-0.014061382097253272,0.0,1500,idle,0.0,0.0,0.0,0.0
0.720001664999927,0.0,0.010511683364853752,-0.010511683364853752,0.0,1500,idle,0.0,0.0,0.0,0.0
0.740001384000152,0.0,0.010511683364853752,-0.010511683364853752,0.0,1500,idle,0.0,0.0,0.0,0.0
0.7600015839998377,0.0,0.006968570751610059,-0.006968570751610059,0.0,1500,idle,0.0,0.0,0.0,0.0
0.7800010430000839,0.0,0.006968570751610059,-0.006968570751610059,0.0,1500,idle,0.0,0.0,0.0,0.0
0.8000009470001714,0.0,0.006968570751610059,-0.006968570751610059,0.0,1500,idle,0.0,0.0,0.0,0.0
0.8200009249999312,0.0,0.01051826866881811,-0.01051826866881811,0.0,1500,idle,0.0,0.0,0.0,0.0
0.8400010139998813,0.0,0.01051826866881811,-0.01051826866881811,0.0,1500,idle,0.0,0.0,0.0,0.0
0.8600011210000957,0.0,0.014061382097253272,-0.014061382097253272,0.0,1500,idle,0.0,0.0,0.0,0.0
0.8800009510000564,0.0,0.014061382097253272,-0.014061382097253272,0.0,1500,idle,0.0,0.0,0.0,0.0
0.9000011510001968,0.0,0.014061382097253272,-0.014061382097253272,0.0,1500,idle,0.0,0.0,0.0,0.0
0.9200011289999566,0.0,0.014061382097253272,-0.014061382097253272,0.0,1500,idle,0.0,0.0,0.0,0.0
0.9400011809998432,0.0,0.014061382097253272,-0.014061382097253272,0.0,1500,idle,0.0,0.0,0.0,0.0
0.9600010839999413,0.0,0.01051826866881811,-0.01051826866881811,0.0,1500,idle,0.0,0.0,0.0,0.0
0.9800007660001029,0.0,0.01051826866881811,-0.01051826866881811,0.0,1500,idle,0.0,0.0,0.0,0.0
1.000001002999852,0.0,0.01051826866881811,-0.01051826866881811,0.0,1500,idle,0.0,0.0,0.0,0.0
1.02000101800013,0.0,0.0070178260757245425,-0.0070178260757245425,0.0,1500,idle,0.0,0.0,0.0,0.0
1.0400009589998263,0.0,0.0070178260757245425,-0.0070178260757245425,0.0,1500,idle,0.0,0.0,0.0,0.0
1.0600009740001042,0.0,0.0070178260757245425,-0.0070178260757245425,0.0,1500,idle,0.0,0.0,0.0,0.0
1.0800015250001707,0.0,0.0070178260757245425,-0.0070178260757245425,0.0,1500,idle,0.0,0.0,0.0,0.0
1.1000015959998564,0.0,0.0070178260757245425,-0.0070178260757245425,0.0,1500,idle,0.0,0.0,0.0,0.0
1.120001239999965,0.0,0.003468128158544914,-0.003468128158544914,0.0,1500,idle,0.0,0.0,0.0,0.0
1.140001588999894,0.0,0.003468128158544914,-0.003468128158544914,0.0,1500,idle,0.0,0.0,0.0,0.0
1.1600008260002141,0.0,0.003468128158544914,-0.003468128158544914,0.0,1500,idle,0.0,0.0,0.0,0.0
1.1800004890001219,0.0,0.003468128158544914,-0.003468128158544914,0.0,1500,idle,0.0,0.0,0.0,0.0
